Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2030	-35932.2	-36188	255.87	0.02336909	0.0569533	0.0554689	0.0562305	0.0436745	0.0546854	0.0457211	0.0464591	0.0760582	0.052712	0.0418557	0.0473802	0.0374132	0.05731	0.0470298	0.0381641	0.0535001	0.0559861	0.0638674	0.0487279	0.0559641	0.0566465	0.0540181	0.0484949	0.0482245	0.0602107	0.0495133	0.0514468	0.0571203	0.0591753	0.0529786	0.0452857	0.0486049	0.0631581	0.0596068	0.0562709	0.0631383	0.0510789	0.0505635	0.041322	0.0485906	0.0596089	0.0435013	0.051946	0.0440732	0.0495123	0.0506746	0.0655032	0.0663246	0.0573904	0.0415828	0.0406097	0.0507333	0.0521182	0.0634147	0.0479557	0.0534951	0.0455257	0.0427631	0.0543278	0.0606031	0.0593445	0.0540479	0.047532	0.0541871	0.056801	0.0487603	0.0495879	0.0649132	0.0469541	0.0530749	0.0470079	0.0627997	0.0424204	0.0526541	0.0430164	0.0505181	0.0517603	0.0461708	0.0481502	0.055172	0.0579682	0.0543312	0.0614899	0.0533047	0.0670099	0.0548382	0.0433124	0.0483657	0.0526944	0.0509278	0.0472159	0.0450031	0.0434979	0.0542798	0.0521569	0.0550665	0.0636584	0.048193	0.0709759	0.0520636	0.0611528	0.0556907	0.0447526	0.0584408	0.0651173	0.0602444	0.0535371	0.0497988	0.0569583	0.0434629	0.0562778	0.0427596	0.0540634	0.0551256	0.0577137	0.059745	0.0712491	0.0487141	0.0545771	0.007209596	0.6914901	0.01615949	0.0937467	0.235285	0.297562	0.0310779	0.269287	0.0730417	0.05296539	0.269467	0.195741	0.242033	0.292758	1.500232	0.3085099	0.05267814	-2.953718	0.1425712	0.02032654
2040	-35923.6	-36188.9	265.238	1.02124	0.0636128	0.063145	0.0584922	0.0534541	0.0610148	0.0480613	0.0618814	0.0505266	0.0461463	0.0546096	0.0540403	0.0567247	0.0581119	0.064178	0.0450003	0.0567439	0.0554416	0.0526185	0.0471508	0.0594108	0.0489113	0.0579113	0.0608884	0.0482865	0.0611395	0.054329	0.068074	0.0558308	0.0557071	0.0437798	0.0519695	0.0498962	0.0567575	0.0591976	0.0500943	0.0494426	0.04785	0.0574797	0.0483338	0.0549595	0.0474119	0.0545656	0.0620748	0.049081	0.0438814	0.0529181	0.0532307	0.0540278	0.051068	0.0467646	0.0649457	0.0624678	0.0569449	0.0473479	0.0503798	0.0499918	0.0481892	0.0526716	0.0542194	0.0511055	0.0506158	0.0386752	0.0527682	0.0468886	0.046408	0.0464844	0.0583336	0.0608679	0.0640343	0.0451782	0.0408556	0.05073	0.0610832	0.0528524	0.0573121	0.0578278	0.0533212	0.0434727	0.0483815	0.0613475	0.0505834	0.0511002	0.0427948	0.0620166	0.0596546	0.0573019	0.0594475	0.0538262	0.0531496	0.0457779	0.0584305	0.0776826	0.0545122	0.0582956	0.0471501	0.0459316	0.047677	0.0515669	0.0545773	0.061565	0.0635309	0.059731	0.0492427	0.0663785	0.0579743	0.0517899	0.0625712	0.0530344	0.0404864	0.0546097	0.0619344	0.061629	0.0499559	0.0488073	0.064367	0.0591361	0.0568053	0.0574404	0.0558695	0.9058562	0.1129841	0.1153838	0.0859532	0.231749	0.295174	0.035582	0.279086	0.0724555	0.0542039	0.270224	0.19627	0.239048	0.294458	1.500232	0.8870159	0.05386981	-2.928244	0.1188158	0.01411719
2050	-35877.7	-36189.9	312.138	0.02278748	0.0475113	0.0482851	0.0569468	0.0519731	0.0528967	0.050935	0.0590882	0.0484085	0.0532188	0.0497807	0.0484647	0.042685	0.0437039	0.0490298	0.044736	0.0505661	0.0555264	0.054982	0.0518898	0.050802	0.0549811	0.0482473	0.0469518	0.056447	0.0551072	0.0524653	0.0519759	0.0506863	0.0494952	0.0523223	0.0578211	0.0530761	0.0542215	0.0653344	0.0533979	0.053165	0.0507835	0.0538023	0.0523284	0.0464108	0.057911	0.0532613	0.04942	0.0530778	0.0509416	0.0536766	0.0596394	0.0445232	0.0498232	0.051839	0.0445563	0.0519334	0.0504303	0.0491918	0.0536801	0.054722	0.0475831	0.056246	0.0482881	0.0598357	0.0483808	0.0544328	0.0421391	0.0505608	0.0491184	0.0449533	0.0431473	0.0527575	0.0533272	0.0550198	0.0504445	0.0518086	0.0509752	0.0534982	0.0549632	0.0534056	0.0467238	0.0502937	0.0546483	0.0509398	0.0542019	0.049057	0.0548939	0.0498314	0.049907	0.057443	0.0522588	0.0540752	0.0553812	0.06436	0.0609261	0.0451854	0.0541099	0.0509765	0.0555172	0.0455601	0.055765	0.0520792	0.0479102	0.0501429	0.0475909	0.045816	0.0606727	0.0540722	0.0503767	0.0505478	0.0466348	0.0465778	0.0580204	0.0616184	0.0474438	0.0520419	0.054938	0.0561225	0.0546713	0.0552987	0.0525143	0.0514602	0.0583987	0.005891761	0.7414474	0.01689572	0.10278	0.239344	0.29032	0.0354717	0.263089	0.068996	0.05199132	0.271112	0.196907	0.232302	0.299679	1.500232	0.2585526	0.05212888	-2.959079	0.100431	0.01008639
2060	-35928.7	-36191.8	263.126	0.005801216	0.0504378	0.0478305	0.0549781	0.0499349	0.0483013	0.0554094	0.0658855	0.0536142	0.0665536	0.0535224	0.0590275	0.047597	0.0517897	0.0461054	0.0505363	0.049426	0.0496552	0.0661612	0.0413365	0.0466385	0.0549461	0.0627096	0.0411646	0.0444748	0.0497045	0.050415	0.056534	0.0448467	0.0565748	0.0611484	0.0558811	0.0553703	0.0533603	0.0502821	0.0593873	0.0547257	0.0576775	0.0571052	0.0541306	0.0587824	0.0470696	0.0486879	0.0533113	0.0487241	0.0567113	0.0456926	0.0449329	0.0525151	0.0570557	0.0538193	0.0533955	0.0688165	0.0582	0.0613192	0.0541788	0.0592596	0.0581386	0.0567835	0.0480885	0.0518971	0.0516552	0.0613104	0.0485799	0.0547981	0.0662169	0.0547158	0.0567886	0.0638241	0.0665978	0.0513764	0.053538	0.0590815	0.0430189	0.0559665	0.0499499	0.0492257	0.0499933	0.0583532	0.0580351	0.0482896	0.0541469	0.0603346	0.0649093	0.0585908	0.038107	0.0423605	0.0387217	0.0502543	0.0457144	0.0607361	0.0478049	0.0493994	0.0409432	0.0576352	0.049843	0.0672669	0.058267	0.0561438	0.0560913	0.0528196	0.063838	0.0550378	0.0575316	0.043337	0.0598916	0.0542791	0.0619841	0.0465806	0.0662055	0.0455052	0.0500133	0.0439086	0.059567	0.0548548	0.0520107	0.062587	0.0524947	0.0441968	0.0615359	0.003097901	0.465991	0.002703315	0.0934092	0.258064	0.279818	0.0342277	0.256927	0.0775545	0.05377582	0.273008	0.207211	0.219329	0.300452	1.500232	0.534009	0.05379488	-2.931657	0.1347605	0.01816038
2070	-35937.5	-36189.4	251.852	0.03391981	0.0619755	0.0570666	0.061979	0.0511058	0.0634082	0.0435545	0.0439128	0.0670051	0.048524	0.0509369	0.0505961	0.0441292	0.0617843	0.0529612	0.0655131	0.0434306	0.0509795	0.0466087	0.0715579	0.0578257	0.0598327	0.0491117	0.0600343	0.0588176	0.054245	0.069698	0.044238	0.0542796	0.0614914	0.0510412	0.0523247	0.053548	0.0635166	0.0566472	0.0541644	0.0469985	0.0558523	0.0590743	0.0535932	0.067806	0.0386642	0.0465793	0.0626253	0.0581152	0.0502231	0.047605	0.0630067	0.0450187	0.0650517	0.0446145	0.0599226	0.0578975	0.0488732	0.0475659	0.0581038	0.0522784	0.0537989	0.0444798	0.0502115	0.0641314	0.0566742	0.0537185	0.0495178	0.054754	0.0514242	0.0535899	0.0486245	0.0491771	0.0603351	0.0463749	0.0487952	0.0620091	0.0491591	0.0527174	0.0552678	0.0561542	0.0604759	0.0586439	0.0477123	0.0589967	0.0508788	0.0435983	0.0629483	0.0533737	0.053214	0.0594865	0.0401761	0.0624555	0.0474213	0.0556643	0.0646774	0.0548534	0.0510178	0.0528793	0.0490606	0.048451	0.0507239	0.0741275	0.0696786	0.060183	0.0459348	0.0699219	0.0591089	0.0414049	0.04807	0.0604335	0.0611245	0.0505058	0.0441317	0.0415355	0.0697817	0.0539682	0.0502606	0.0596651	0.0513075	0.0516103	0.0563883	0.0542312	0.0424016	0.00884815	0.7391451	0.02507166	0.091719	0.239602	0.290633	0.0299754	0.267519	0.0805521	0.05437574	0.274826	0.198871	0.230973	0.29533	1.500232	0.2608549	0.05424264	-2.922849	0.130849	0.01712147
2080	-35969.5	-36193.9	224.431	0.3016572	0.0462358	0.0361726	0.0536522	0.0631728	0.0511098	0.0549161	0.0456688	0.0426665	0.0480719	0.056682	0.0492891	0.0583832	0.0551178	0.046543	0.064228	0.0421181	0.0582978	0.0478435	0.0519622	0.0512582	0.0476652	0.0483816	0.060055	0.0503459	0.0681116	0.0591185	0.0508209	0.0633235	0.0454062	0.0590703	0.0574849	0.0859835	0.0571478	0.0601687	0.0565772	0.0513093	0.0537404	0.0410133	0.0502686	0.0643124	0.044992	0.0676489	0.0592639	0.040519	0.0519847	0.0582675	0.0471638	0.0603485	0.0609388	0.0436715	0.0684297	0.0500955	0.0484115	0.0389065	0.0611942	0.0674697	0.0491621	0.0472696	0.0551001	0.0607045	0.0535654	0.0727457	0.0424062	0.0719617	0.0421413	0.0457015	0.0426897	0.0485415	0.0423696	0.0554109	0.0560937	0.0593245	0.0411749	0.0488841	0.072688	0.0580044	0.0547489	0.054635	0.05296	0.03866	0.0446078	0.0379634	0.0681886	0.0556171	0.0554901	0.0505034	0.0542825	0.068134	0.0745913	0.0587708	0.0543479	0.0443747	0.0542649	0.044841	0.0609435	0.0514424	0.0522071	0.0537049	0.0562841	0.0436477	0.0542709	0.0673426	0.0627429	0.0457361	0.0604204	0.0710455	0.0642571	0.0558046	0.0684983	0.0580972	0.0524225	0.0581505	0.0503036	0.0378606	0.059398	0.0549997	0.0514425	0.0566049	0.0384417	0.1413412	0.531451	0.160316	0.0911674	0.242851	0.282008	0.0303673	0.273157	0.0804493	0.05413437	0.271758	0.20043	0.22739	0.300421	1.500232	0.468549	0.05570853	-2.906546	0.1945439	0.03784734
2090	-35961.7	-36187.4	225.728	0.02647291	0.0545483	0.0548644	0.0555572	0.0827313	0.0576812	0.0480556	0.0574938	0.0685866	0.05911	0.0494649	0.057831	0.038345	0.0536887	0.052501	0.0517814	0.0665452	0.0406501	0.067076	0.0572893	0.0642739	0.0560727	0.047726	0.0549973	0.0606001	0.0505593	0.0623648	0.0424494	0.0401239	0.0492368	0.0524381	0.0638801	0.048064	0.0609685	0.0639752	0.0482407	0.0580396	0.0541043	0.055778	0.0576611	0.073094	0.0428907	0.0432658	0.0511498	0.039064	0.053284	0.0596837	0.0546484	0.0467907	0.0450697	0.0416435	0.0559234	0.0521195	0.0672866	0.0487628	0.0406671	0.0489458	0.0488408	0.0544416	0.0582731	0.0460306	0.0704735	0.0537578	0.0500007	0.0902782	0.0475201	0.0527465	0.0368892	0.0391655	0.0586345	0.041031	0.0607781	0.0678408	0.0462803	0.0555185	0.0624686	0.053276	0.0531069	0.0665716	0.0678563	0.0480146	0.0408164	0.0612979	0.0499438	0.0658285	0.068987	0.0558657	0.0536307	0.0522856	0.0518649	0.0533687	0.0472114	0.0529918	0.0489022	0.0763094	0.0493319	0.0418295	0.0538935	0.0552319	0.0537174	0.0685288	0.049555	0.0499851	0.0528818	0.0502439	0.0539935	0.0521828	0.092733	0.0395902	0.0431621	0.0504401	0.0559751	0.0675749	0.05773	0.0562883	0.053302	0.0598751	0.0633981	0.0537994	0.0524649	0.008658256	0.672939	0.01781465	0.0999917	0.242287	0.293842	0.0302357	0.253381	0.0802625	0.0547601	0.270139	0.203091	0.233857	0.292914	1.500232	0.327061	0.05443383	-2.924993	0.16866	0.02844621
2100	-35965	-36188.4	223.341	1.39735	0.0560086	0.0731466	0.0473841	0.0396572	0.0412538	0.053599	0.0568583	0.0476548	0.0747008	0.0609931	0.0550001	0.0424215	0.050953	0.0621049	0.0601922	0.0605329	0.0555432	0.0612846	0.0428682	0.052054	0.044892	0.0559529	0.0538562	0.0477644	0.052251	0.0461784	0.0640391	0.0439293	0.0501471	0.047313	0.0588374	0.067841	0.0620893	0.0514081	0.0872552	0.0471765	0.04667	0.0559346	0.0528188	0.0695941	0.0491424	0.0548712	0.0497231	0.0543241	0.0445792	0.0673378	0.0545089	0.0366331	0.0541294	0.0386172	0.058582	0.0706849	0.068012	0.0496318	0.0423443	0.0451137	0.0682294	0.0645506	0.0457658	0.0504443	0.0402978	0.0533305	0.0470999	0.0512181	0.0584408	0.0432573	0.0431953	0.0650934	0.0573567	0.0580926	0.0748575	0.0508493	0.0444065	0.0473825	0.0553166	0.0541664	0.0515908	0.0676208	0.0583047	0.0681306	0.0506153	0.0532865	0.0487707	0.055836	0.0498955	0.0563894	0.0474393	0.0485216	0.0475653	0.0542924	0.0498688	0.0477636	0.0603139	0.0565111	0.0417527	0.071801	0.0470869	0.0551281	0.0515079	0.0703854	0.047409	0.0664726	0.0374116	0.045721	0.0576342	0.0572956	0.0606371	0.0720998	0.064216	0.0451415	0.0481774	0.0563567	0.0391279	0.0382703	0.0477622	0.0565073	0.0607337	0.0755143	0.0434984	1.253789	0.1027379	0.1435607	0.0932651	0.236638	0.294723	0.0280355	0.274984	0.0723535	0.05413538	0.27495	0.197934	0.236957	0.290159	1.500232	0.8972621	0.05300785	-2.953188	0.1781715	0.03174508
2110	-35928.9	-36195.6	266.645	2.069841	0.0417545	0.0542112	0.0347051	0.0518097	0.0446022	0.0435906	0.0535228	0.0475215	0.0616189	0.0626863	0.0525666	0.0635398	0.0477622	0.053038	0.0538218	0.0624168	0.0585593	0.0729336	0.0536899	0.0461537	0.06389	0.0467464	0.0523056	0.0507832	0.0533465	0.0611501	0.0552693	0.0669699	0.0535107	0.0509041	0.0494158	0.0575071	0.0494063	0.0551487	0.0518107	0.0565071	0.0344016	0.0451314	0.0485813	0.0488443	0.0575501	0.0512217	0.0603049	0.0531501	0.0593997	0.0561882	0.0547085	0.0566386	0.0565973	0.0565879	0.0591696	0.0559565	0.062326	0.0597654	0.0570206	0.0579675	0.0513046	0.0524363	0.0504666	0.0528976	0.0551618	0.0511906	0.057996	0.0575584	0.0705599	0.0623899	0.0530733	0.0473728	0.0525241	0.0524755	0.0512524	0.0563388	0.0436572	0.0553931	0.0639971	0.054324	0.0590359	0.045511	0.0591048	0.0497824	0.0575309	0.0516433	0.0484833	0.0514874	0.0492417	0.0636576	0.0542999	0.053329	0.0485039	0.0511822	0.0531145	0.0554223	0.0642739	0.0627966	0.0570035	0.0514733	0.0559486	0.0485419	0.0476572	0.0557917	0.050176	0.0514015	0.0500793	0.0604908	0.0508361	0.0527589	0.044636	0.0524688	0.0575744	0.0608913	0.0465094	0.0575813	0.0640236	0.0528879	0.0501352	0.063206	0.0537255	0.0540852	0.0442744	1.977978	0.04438171	0.09186309	0.0948791	0.231238	0.301785	0.0272788	0.259721	0.0850977	0.05404719	0.278184	0.19622	0.235362	0.290234	1.500232	0.9556183	0.05334618	-2.939363	0.1296953	0.01682087
2120	-35954.7	-36198.3	243.595	0.08990479	0.0542931	0.0375236	0.055362	0.0595787	0.0495179	0.0549501	0.058815	0.04401	0.0571489	0.0501897	0.0674178	0.0509956	0.0653948	0.056737	0.059962	0.0496472	0.0426262	0.0466442	0.0549798	0.0618055	0.0718977	0.0504008	0.0492031	0.0563435	0.0566093	0.0515886	0.0514115	0.0492097	0.0536538	0.0466246	0.0561536	0.0549343	0.056035	0.0643675	0.0566999	0.0462906	0.0635324	0.069188	0.0554777	0.0444865	0.0539821	0.0454813	0.07239	0.0736056	0.0617074	0.0512152	0.0491269	0.0647497	0.0509666	0.0696162	0.0587978	0.0653144	0.0494192	0.0593718	0.072662	0.0505661	0.0594984	0.0584221	0.0650549	0.0559858	0.0473156	0.0543143	0.0564447	0.0738797	0.0593392	0.0538903	0.0692639	0.0657589	0.0558769	0.0571439	0.0492363	0.0700848	0.0404371	0.059037	0.0633878	0.0490878	0.0525701	0.0470055	0.0510401	0.0467089	0.0450424	0.0588208	0.0689337	0.0475748	0.0482863	0.0564766	0.0429854	0.0490425	0.0527245	0.052158	0.0493347	0.0563207	0.05756	0.0531987	0.0656928	0.0652322	0.0556089	0.060035	0.0801738	0.0587485	0.0546615	0.0572851	0.0535647	0.0581026	0.0447719	0.055989	0.0563222	0.0541126	0.0613291	0.0486527	0.0550659	0.0607296	0.0634206	0.051039	0.0642227	0.0592342	0.0511651	0.0464726	0.0485773	0.01085276	0.8792861	0.07905203	0.0969507	0.222176	0.301315	0.0280651	0.264748	0.0867448	0.0559675	0.267437	0.19842	0.242491	0.291652	1.500232	0.1207139	0.05470083	-2.915152	0.1361993	0.01855025
2130	-35953	-36188.8	235.764	0.276787	0.0582915	0.0705714	0.0581708	0.0502194	0.0446692	0.0502821	0.0516614	0.0566457	0.0456973	0.0950361	0.0600849	0.0552056	0.0473779	0.0496137	0.0515077	0.0616169	0.051759	0.0440694	0.045009	0.0651794	0.0528012	0.0585985	0.0479837	0.0550705	0.0428071	0.0537261	0.0507581	0.0510805	0.0684013	0.0630489	0.0548208	0.0482097	0.0588742	0.0516533	0.0594451	0.0476433	0.0620313	0.0538107	0.0395853	0.0474561	0.0611038	0.055654	0.0601582	0.0569913	0.0521584	0.0481118	0.0624484	0.0437154	0.0644	0.0399796	0.0503577	0.0561921	0.0500729	0.0530457	0.0713467	0.0412966	0.0576383	0.0539292	0.0591212	0.0639625	0.0641347	0.0592565	0.0453106	0.053073	0.0743149	0.062089	0.0451454	0.0570051	0.0747604	0.0603523	0.0595936	0.0492785	0.0613443	0.0470638	0.0558749	0.0483526	0.0604317	0.0581229	0.0658643	0.0505433	0.0676797	0.0552149	0.0468932	0.0535476	0.061982	0.052777	0.0594552	0.0591402	0.0414404	0.0470231	0.0556209	0.0540114	0.0648149	0.0626799	0.0372854	0.0692767	0.0490714	0.0603278	0.0537797	0.073618	0.057387	0.0514953	0.0485538	0.0606082	0.0497589	0.0511257	0.0450415	0.0641611	0.0607896	0.0580723	0.0488309	0.0630548	0.0480824	0.0653144	0.0574653	0.0424747	0.0400719	0.0627431	0.0537861	0.1990455	0.2808714	0.07774154	0.0923741	0.241816	0.2868	0.0309612	0.269396	0.0786528	0.05536577	0.26931	0.204902	0.229653	0.296134	1.500232	0.7191286	0.05473775	-2.916759	0.1520332	0.02311409
2140	-35971.5	-36191.6	220.105	0.00926895	0.0755181	0.0490999	0.0605727	0.0792992	0.0409923	0.0668949	0.0462804	0.0598238	0.0552485	0.0502223	0.0544095	0.0422838	0.0595935	0.049756	0.0581567	0.0681619	0.0573879	0.0512316	0.0545809	0.0511389	0.0368713	0.0813205	0.0469299	0.0590216	0.0491739	0.0473305	0.0562115	0.0570214	0.0602467	0.0451227	0.060246	0.0550691	0.0662979	0.0625063	0.0526862	0.0534984	0.053672	0.0522739	0.0578865	0.0451401	0.0579905	0.0494293	0.0427752	0.0568166	0.0770028	0.0548505	0.0554169	0.0456216	0.0469534	0.0427	0.0493427	0.0505924	0.0466433	0.0520603	0.0483045	0.0464349	0.0540713	0.0488215	0.0557842	0.0592113	0.0651366	0.0562328	0.0561878	0.070432	0.041746	0.0493531	0.046421	0.0617107	0.0500679	0.0778024	0.0479384	0.0534151	0.0528499	0.053588	0.0520449	0.0728228	0.0612719	0.0520193	0.0805521	0.0441479	0.0441202	0.0480109	0.0394717	0.0665144	0.04379	0.0700467	0.0529238	0.0509185	0.0488446	0.064517	0.0625755	0.06138	0.0555102	0.0768367	0.0413576	0.052819	0.0375038	0.0543564	0.0409545	0.0516559	0.0435956	0.0538828	0.0610242	0.0303415	0.0637956	0.0427718	0.0403163	0.0705334	0.0520788	0.0474824	0.0548672	0.0481233	0.063255	0.0546302	0.0502493	0.0369727	0.0442414	0.0460127	0.0374152	0.003728123	0.5977837	0.005540827	0.0930472	0.24735	0.298219	0.0275507	0.255506	0.078327	0.05396168	0.269423	0.198677	0.231993	0.299907	1.500232	0.4022163	0.05380836	-2.939866	0.1872963	0.03507989
2150	-36001.5	-36198.2	196.729	1.573243	0.0507402	0.0431739	0.0576797	0.0433755	0.0543666	0.0460779	0.0540098	0.0683257	0.0533278	0.0721859	0.0643953	0.0652045	0.0563018	0.0573583	0.0572927	0.0431182	0.0493512	0.0799727	0.0556265	0.071701	0.0549717	0.0572845	0.0441002	0.0410795	0.0524236	0.0449974	0.0601011	0.051798	0.052546	0.0620409	0.0581489	0.0532028	0.0463259	0.0565457	0.0441787	0.0823012	0.0655367	0.0414669	0.0521072	0.0505641	0.0786905	0.0346078	0.0538991	0.0435497	0.0385434	0.0681421	0.0608953	0.0756836	0.0475035	0.0433001	0.0472891	0.0728132	0.0728268	0.0413618	0.052132	0.0620499	0.0457391	0.0657909	0.0474918	0.0646413	0.0450882	0.0472243	0.0594277	0.0451739	0.0624411	0.0434853	0.0773088	0.0651588	0.0493337	0.0534194	0.0787957	0.0574133	0.0491069	0.0508499	0.0440769	0.0532015	0.0691608	0.0485181	0.0481208	0.0702243	0.0566475	0.0465616	0.049481	0.0471969	0.0501752	0.0578468	0.042049	0.0495023	0.0638513	0.0482378	0.073415	0.0826558	0.0578884	0.06107	0.0621463	0.0547338	0.0365231	0.0419133	0.0616566	0.0534241	0.0725638	0.0559857	0.0314128	0.0491654	0.0467004	0.0545256	0.0634115	0.0580405	0.0606216	0.0806626	0.0762639	0.0331891	0.0518777	0.0521682	0.0664655	0.0424876	0.0372425	0.0775192	0.0519616	1.177346	0.2516439	0.395897	0.090851	0.241705	0.299525	0.0300699	0.256625	0.0812247	0.05553805	0.27426	0.203596	0.228587	0.293558	1.500232	0.7483561	0.05402087	-2.940039	0.2081076	0.04330878
2160	-35984.5	-36185.1	200.579	0.1632646	0.0362637	0.053553	0.0573762	0.0577224	0.0575576	0.049644	0.0685065	0.0391702	0.0496608	0.0561062	0.0714715	0.0522623	0.0534832	0.0663589	0.0557032	0.0508422	0.0417725	0.0667696	0.0611131	0.0548488	0.0567864	0.0372916	0.0496012	0.0612948	0.0868168	0.0528712	0.0455028	0.0450525	0.0543321	0.0576526	0.042246	0.0931002	0.0462273	0.0614825	0.0365342	0.0373496	0.0659702	0.0504189	0.0585706	0.0502696	0.0602708	0.0707254	0.0507606	0.0618986	0.0519227	0.0648182	0.0509661	0.0458082	0.0714004	0.0581334	0.045745	0.0639954	0.0419346	0.059644	0.052712	0.0404742	0.0426006	0.0496058	0.0668007	0.0289873	0.044358	0.0487574	0.068701	0.0564545	0.0584595	0.045343	0.0447797	0.0580567	0.0427818	0.0600841	0.0479575	0.0431802	0.0356518	0.0500671	0.0448543	0.0547931	0.0500371	0.0433568	0.0705035	0.036511	0.0796661	0.0527525	0.0415059	0.0539682	0.0508619	0.04478	0.0526762	0.0569874	0.0536544	0.0617724	0.0432218	0.0782729	0.0588717	0.0672828	0.0398255	0.0606611	0.0484619	0.0498319	0.0782985	0.0492438	0.0522922	0.0514245	0.0325032	0.0584751	0.0512183	0.0322801	0.0598419	0.0428821	0.0493273	0.0483265	0.0424036	0.0725799	0.0490572	0.0433843	0.0705774	0.0721947	0.0580313	0.0539906	0.0529669	0.1215642	0.2554159	0.04170037	0.0990918	0.235109	0.289874	0.0320032	0.26837	0.075552	0.05369582	0.277802	0.193308	0.23154	0.29735	1.500232	0.7445841	0.05120995	-2.990848	0.1950737	0.03805373
2170	-35969.9	-36186.7	216.844	0.1560621	0.049806	0.0382943	0.0578669	0.0434875	0.0752835	0.0462667	0.0440755	0.0551148	0.0592301	0.0463243	0.0709557	0.0474402	0.05017	0.0465064	0.0438496	0.0491798	0.0663383	0.0480088	0.0742344	0.0484714	0.0429251	0.03023	0.0646012	0.0517814	0.0483633	0.0560383	0.0394308	0.0460116	0.0679347	0.0519235	0.0546977	0.0669422	0.0410575	0.046633	0.0503792	0.0517535	0.0419938	0.0496024	0.0587949	0.0612199	0.0587831	0.0342887	0.0465128	0.0700623	0.0739936	0.0622207	0.0377555	0.0428123	0.0675565	0.0567043	0.0426876	0.0511071	0.0616498	0.0575845	0.0691216	0.0733148	0.0340443	0.0451324	0.0534989	0.0422786	0.0512509	0.0751035	0.0556842	0.054943	0.0585097	0.047171	0.038123	0.0394642	0.0570961	0.039539	0.0561745	0.0474645	0.0542255	0.0577798	0.0726659	0.0571433	0.0425354	0.0609447	0.0606433	0.0632279	0.0465182	0.0465234	0.043791	0.0520178	0.0484905	0.0524358	0.0597941	0.0545492	0.044903	0.0443114	0.0499744	0.0465393	0.0419892	0.0673878	0.0701396	0.0518315	0.0730056	0.0563453	0.05472	0.0497414	0.0607688	0.0446335	0.0455676	0.0658895	0.0432506	0.0566672	0.0689231	0.0424141	0.0582558	0.0463731	0.048643	0.0503511	0.0518915	0.0452171	0.0476243	0.0680145	0.0439938	0.0535469	0.0504817	0.05442858	0.6512377	0.1016335	0.0873128	0.238785	0.289986	0.0325231	0.272087	0.0793067	0.05295405	0.277408	0.193034	0.23263	0.296928	1.500232	0.3487623	0.05343551	-2.946155	0.1837114	0.03374989
