Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
4760	-35605	-36175.9	570.866	0.0703539	0.0541806	0.0534393	0.0540486	0.0543962	0.0538655	0.05314	0.0532755	0.0534179	0.0539993	0.0537903	0.0539321	0.0540698	0.0534564	0.0544514	0.0536857	0.0540272	0.054157	0.054187	0.0541785	0.0535449	0.0535029	0.0532594	0.0541236	0.0540801	0.0535708	0.0540011	0.0545154	0.0539957	0.0530818	0.0539862	0.0542091	0.0548236	0.0537333	0.0533139	0.0546055	0.053397	0.0539084	0.0543178	0.0538105	0.0533902	0.0537167	0.0539817	0.0530944	0.0548291	0.0538282	0.0540593	0.0528179	0.054413	0.0549004	0.0540842	0.0541297	0.0532942	0.0536736	0.054631	0.0530238	0.0532176	0.0538343	0.0529367	0.0537962	0.0532823	0.0538044	0.0530479	0.0530533	0.0542096	0.0541591	0.0534646	0.0536184	0.0546205	0.0539997	0.0543495	0.0538413	0.0542933	0.0541232	0.053786	0.0544298	0.0532813	0.0534251	0.0533101	0.0537898	0.0535594	0.0537925	0.054801	0.054986	0.0534571	0.0539155	0.0542519	0.0534647	0.0549852	0.0545293	0.0531723	0.05404	0.0542876	0.0535813	0.0536359	0.0537581	0.0534645	0.0539532	0.0535685	0.0533168	0.053767	0.0548697	0.0539632	0.0540198	0.0537202	0.0534472	0.0544151	0.0545141	0.0537148	0.0534342	0.0545055	0.0533171	0.0534185	0.0540895	0.0534308	0.0546996	0.0534106	0.0542697	0.0540025	0.0548552	0.007150513	0.8983637	0.06320338	0.0954775	0.229822	0.30103	0.034058	0.267746	0.0718667	0.05387736	0.277043	0.195201	0.245552	0.282204	1.50038	0.1016363	0.05383435	-2.92188	0.008595444	7.388167e-05
4770	-35604.1	-36178.1	574.037	0.7185129	0.0544641	0.0542491	0.0534708	0.0535642	0.053745	0.0529144	0.0537122	0.0536739	0.0539358	0.0539886	0.0534334	0.0541212	0.0545234	0.0539717	0.05388	0.0538909	0.0538423	0.0534083	0.0534607	0.0532253	0.0536256	0.0540813	0.0538783	0.0533061	0.0535045	0.0540675	0.0543824	0.053974	0.0547877	0.0542793	0.054178	0.0543272	0.0532252	0.0534914	0.0536446	0.0536451	0.0537197	0.0530632	0.0549934	0.0534195	0.0536728	0.0539291	0.0538344	0.0539188	0.053344	0.0538161	0.0543079	0.0526475	0.053505	0.0541174	0.0535011	0.0541767	0.0539362	0.0541936	0.0530482	0.0541793	0.0539857	0.053959	0.0538524	0.0544501	0.054263	0.0540035	0.0529557	0.0540596	0.0530991	0.0535172	0.0544746	0.0531563	0.0537795	0.0530328	0.0541628	0.0542081	0.0542449	0.0544544	0.0541615	0.0540276	0.0538528	0.0535637	0.0539729	0.0539995	0.0538487	0.0536198	0.0541722	0.0537348	0.0535614	0.0542178	0.0536475	0.0542153	0.0542626	0.0536763	0.0546629	0.0542641	0.0545371	0.0536872	0.0531044	0.0531783	0.0533474	0.0532261	0.052962	0.0550851	0.0544596	0.0526228	0.0535355	0.0538989	0.0548908	0.0538901	0.0531248	0.0544717	0.053495	0.0537002	0.0543522	0.053644	0.0534921	0.0531911	0.0540811	0.0531687	0.0538796	0.0539681	0.0538952	0.4335405	0.3966142	0.2849724	0.10067	0.231599	0.301606	0.0322232	0.259901	0.0739996	0.05382527	0.269811	0.203004	0.240866	0.286319	1.50038	0.6033858	0.05380117	-2.922498	0.008721437	7.606347e-05
4780	-35614.4	-36187.1	572.717	0.313743	0.0539727	0.0537979	0.054279	0.053389	0.0529919	0.05335	0.053932	0.0539129	0.0536691	0.0530061	0.0545168	0.0536726	0.054173	0.0541023	0.0532469	0.0533317	0.0542032	0.0530036	0.0542507	0.0532885	0.0539714	0.0539591	0.0539056	0.0543372	0.0535925	0.0543832	0.0540493	0.0541201	0.0543077	0.0537994	0.053801	0.0546922	0.054874	0.0544231	0.0543901	0.054572	0.0532164	0.0540376	0.0538853	0.0538338	0.0538357	0.0536289	0.053873	0.0536745	0.0535848	0.0540623	0.0528793	0.0539713	0.0541203	0.0538877	0.054306	0.0532784	0.0547518	0.0535082	0.0553741	0.0540054	0.0537183	0.0537149	0.0537916	0.0543712	0.0539751	0.0537592	0.0537306	0.0535835	0.0543968	0.0539982	0.0535945	0.0538685	0.0548147	0.053681	0.0536931	0.0547617	0.0541259	0.0547438	0.0536418	0.053845	0.0538199	0.0533249	0.0533155	0.0530298	0.0534466	0.0534597	0.0543816	0.054048	0.0535893	0.0535088	0.0538299	0.0550653	0.0542557	0.0535916	0.0539628	0.0548093	0.0533357	0.0532609	0.0549206	0.0543845	0.0547152	0.0541233	0.054112	0.0534987	0.0535454	0.053328	0.0538693	0.0540077	0.0544992	0.0538462	0.0539965	0.0533845	0.0532053	0.0532091	0.0541312	0.0534935	0.0534482	0.0536942	0.0541273	0.0545727	0.0542624	0.053708	0.0539704	0.1346252	0.570906	0.1791177	0.0843996	0.232931	0.293008	0.0332572	0.281539	0.0748653	0.05390655	0.276492	0.201254	0.232831	0.289423	1.50038	0.429094	0.05382339	-2.922094	0.009691634	9.392778e-05
4790	-35627.2	-36180.3	553.051	0.01934079	0.0545802	0.0537373	0.0536277	0.0547682	0.0541355	0.0545068	0.0539245	0.0541564	0.05434	0.0536917	0.0532674	0.0548244	0.0534668	0.0536791	0.0539987	0.0535103	0.054168	0.0540047	0.0540109	0.0532293	0.0545776	0.0547371	0.0543191	0.0543942	0.0545909	0.053628	0.0549597	0.0527971	0.0548192	0.0544394	0.0530127	0.0548888	0.0542983	0.0544235	0.0535571	0.0547191	0.0537489	0.0533618	0.0533312	0.0539485	0.0539859	0.0536229	0.053132	0.0541968	0.0531704	0.0538524	0.0539777	0.053475	0.0540739	0.0536307	0.0543379	0.0549741	0.0538257	0.0548799	0.0545586	0.0542603	0.0542282	0.0542823	0.0540702	0.0546086	0.053988	0.0533875	0.0535235	0.0542684	0.0556617	0.0546127	0.0551831	0.0536817	0.054187	0.0539259	0.0537479	0.0543459	0.0540247	0.0545166	0.0534429	0.0550222	0.053673	0.0529473	0.0539702	0.0542876	0.0540416	0.053873	0.053574	0.0541214	0.0543353	0.0533811	0.0529864	0.0540785	0.0541864	0.0539352	0.0534559	0.0541012	0.0543499	0.0529791	0.0550324	0.0536103	0.0535355	0.0543129	0.0519786	0.0537014	0.0536943	0.0540406	0.0537884	0.0551225	0.0541077	0.0538218	0.0545301	0.0534721	0.053474	0.0537601	0.0539726	0.054702	0.0537828	0.0532952	0.0533307	0.0533223	0.0550686	0.0548432	0.0533784	0.002695836	0.860614	0.01664496	0.0933728	0.231288	0.290941	0.0328632	0.273339	0.0781967	0.05400671	0.274788	0.198725	0.238848	0.287639	1.50038	0.139386	0.05400978	-2.918647	0.01065024	0.0001134277
4800	-35614	-36180.3	566.237	0.3720304	0.0537587	0.0539637	0.054445	0.0541715	0.0536486	0.0538718	0.0539047	0.0540816	0.0543871	0.0529369	0.0535592	0.0529881	0.0539354	0.053096	0.0528362	0.0541466	0.0534573	0.0531593	0.0542382	0.0535377	0.0544031	0.0535057	0.0543182	0.0538293	0.0539534	0.0539898	0.0533041	0.053469	0.0539693	0.0546662	0.0539967	0.0543428	0.0542601	0.0531622	0.0537354	0.0541405	0.0541372	0.0544276	0.0536462	0.0547348	0.0540181	0.0534879	0.0547709	0.0542265	0.053477	0.0552302	0.0540071	0.0542845	0.0549022	0.0538137	0.0540843	0.0529112	0.053956	0.0548802	0.0533014	0.0546184	0.0537007	0.0541788	0.054772	0.0546197	0.0541151	0.053479	0.0543001	0.0537388	0.0539607	0.0544448	0.0547135	0.05387	0.0545371	0.0538221	0.054334	0.0547747	0.0547542	0.0539338	0.0529817	0.053709	0.0539134	0.0532585	0.0537923	0.0539542	0.0534024	0.0547365	0.0538444	0.0541744	0.0535146	0.053409	0.0540796	0.0535125	0.0546295	0.0534096	0.0544719	0.0535298	0.0529765	0.0537436	0.054208	0.0537605	0.0543443	0.054317	0.0530362	0.054267	0.0539332	0.0534054	0.0536917	0.0534162	0.0539771	0.0535228	0.0546558	0.0539823	0.0550117	0.053478	0.0548937	0.0530481	0.0540538	0.0542372	0.0533609	0.0538282	0.0537627	0.0539232	0.0544736	0.2379136	0.3604994	0.1341167	0.101703	0.230508	0.299975	0.0301429	0.259048	0.0786227	0.05394761	0.269818	0.201593	0.242153	0.286435	1.50038	0.6395006	0.05397637	-2.919262	0.01033025	0.000106714
4810	-35583	-36178.4	595.371	0.1438674	0.0533206	0.0538761	0.0539565	0.0539817	0.0529214	0.0540726	0.0542274	0.0536936	0.0532301	0.0546345	0.0532404	0.0537327	0.0533199	0.0537773	0.0548132	0.0536571	0.0539368	0.0530077	0.0533647	0.0531008	0.053366	0.0533013	0.0538612	0.054173	0.0536402	0.0539531	0.0533851	0.0530267	0.0534647	0.0540563	0.0538485	0.0526937	0.0541948	0.0544934	0.0540286	0.0540749	0.0538003	0.0533945	0.0536013	0.053381	0.0542721	0.0535526	0.0537683	0.0538201	0.0534265	0.0535815	0.0534766	0.0532518	0.0535137	0.0535912	0.054126	0.0539379	0.0536263	0.0538929	0.0536358	0.0540936	0.053842	0.0539482	0.0533464	0.0541789	0.0526348	0.0541814	0.0531708	0.0536331	0.0548503	0.0537004	0.0545362	0.0532982	0.053998	0.0539103	0.0534489	0.0538275	0.0545868	0.0541979	0.053646	0.0543485	0.0541858	0.0538481	0.053701	0.0536735	0.0532656	0.0536708	0.0534906	0.053815	0.0537897	0.0537158	0.0538769	0.0536455	0.0537143	0.0538282	0.053756	0.0533439	0.0541135	0.0532405	0.0529984	0.0540443	0.0536691	0.0541868	0.0541154	0.0534623	0.0540673	0.0532014	0.0536394	0.0539424	0.0541032	0.0534803	0.0538484	0.0531842	0.053739	0.0534525	0.0534534	0.0533112	0.0532078	0.0536429	0.0538037	0.0533213	0.0539136	0.05413	0.0537483	0.06058892	0.5788558	0.08327848	0.0994342	0.221703	0.299307	0.0271497	0.278737	0.0736689	0.05372098	0.268874	0.200609	0.240979	0.289538	1.50038	0.4211442	0.05370752	-2.924238	0.008470822	7.175483e-05
4820	-35599.6	-36171.4	571.766	0.09534897	0.0539613	0.053382	0.0536962	0.0532462	0.054314	0.0543256	0.0546012	0.0539483	0.0538536	0.0531517	0.0549465	0.0535329	0.0543583	0.0536134	0.0533358	0.0542839	0.0539889	0.0540058	0.0534676	0.0527956	0.0533329	0.0531331	0.0540834	0.0531616	0.0536001	0.053718	0.0541428	0.0542143	0.0528213	0.0541928	0.0540528	0.0536266	0.0530339	0.0538192	0.0541941	0.0531853	0.0539592	0.0540701	0.0537942	0.0541821	0.053864	0.0534605	0.0541978	0.0532058	0.0541146	0.0536381	0.0533897	0.0533732	0.0531148	0.0531416	0.0540701	0.0542585	0.0537884	0.0533037	0.0542523	0.0532112	0.0531672	0.053229	0.0544955	0.0537316	0.054397	0.0543381	0.053923	0.0531757	0.0541489	0.0529994	0.0544889	0.053435	0.053158	0.0536558	0.0545648	0.053352	0.0539408	0.053805	0.0544509	0.0539967	0.0532855	0.0539417	0.0535216	0.0537685	0.0525732	0.0528905	0.0535895	0.0533599	0.0536905	0.053138	0.0536661	0.0542951	0.0543037	0.0539881	0.0532751	0.053594	0.054173	0.0545892	0.0544498	0.0530821	0.0528263	0.0530787	0.0542554	0.0530568	0.0540785	0.0531231	0.0542717	0.0536742	0.0535371	0.0530114	0.0533447	0.0530265	0.053168	0.0537875	0.0536562	0.0533012	0.0543058	0.0541907	0.0534107	0.0525339	0.0536102	0.0531917	0.0538684	0.054737	0.4259299	0.04061198	0.088537	0.228541	0.300188	0.0333166	0.271148	0.0782691	0.05369284	0.274602	0.203885	0.235495	0.286019	1.50038	0.5740701	0.05368422	-2.924685	0.009864673	9.731177e-05
4830	-35604.4	-36177.4	573.045	0.6172412	0.0534226	0.054086	0.0550488	0.0539605	0.0539526	0.0539689	0.0545368	0.0534614	0.0537218	0.0537518	0.0529546	0.0541534	0.0541522	0.0534132	0.0534155	0.0545075	0.0543262	0.0536284	0.0542382	0.0532017	0.054166	0.053639	0.0531953	0.0538955	0.0538104	0.0538189	0.0544245	0.0529369	0.0534905	0.0540136	0.0535139	0.0531393	0.0541837	0.0534423	0.0542016	0.0540439	0.0534458	0.0538033	0.053908	0.0545085	0.0544122	0.0536815	0.0531696	0.0537325	0.0546117	0.0541885	0.054179	0.0544392	0.0538416	0.0542712	0.053845	0.0536612	0.0538367	0.0530903	0.0537662	0.0543362	0.0534379	0.054231	0.0534595	0.0533375	0.0539731	0.0547966	0.0539822	0.0541085	0.0540179	0.0535315	0.0539596	0.0529522	0.0533512	0.0532101	0.0540072	0.0541116	0.0549048	0.053114	0.0542372	0.0530697	0.054255	0.0535219	0.0533526	0.0546664	0.0540355	0.053802	0.0533135	0.0543193	0.0534586	0.0538931	0.0545497	0.0537839	0.0536591	0.0541582	0.0541978	0.0531829	0.0537695	0.0542785	0.0542671	0.054783	0.053982	0.0535713	0.0535259	0.0533406	0.0539961	0.0546847	0.0546559	0.0526571	0.0534111	0.0540234	0.0533334	0.0539617	0.0527266	0.0543552	0.0536258	0.053763	0.0542812	0.0539652	0.0544798	0.0546988	0.0535356	0.05376	0.0539002	0.4619305	0.2516207	0.1553107	0.0872192	0.226835	0.304043	0.0336524	0.267687	0.080564	0.05386404	0.270243	0.199133	0.243035	0.28759	1.50038	0.7483793	0.05387006	-2.921215	0.008265741	6.832248e-05
4840	-35596	-36184.5	588.5	0.2978707	0.0539476	0.0538697	0.0533615	0.0539793	0.0534046	0.0540583	0.0542658	0.054037	0.0534775	0.0535569	0.0531928	0.0541528	0.0528912	0.0536987	0.0537783	0.0540153	0.052756	0.053534	0.0539068	0.0541782	0.0541688	0.053227	0.0532187	0.0535179	0.0537091	0.0541215	0.0542682	0.0542302	0.0529759	0.0534939	0.0538654	0.0536765	0.0531203	0.0541469	0.0532501	0.0543099	0.0527283	0.0534625	0.0536122	0.0543212	0.0536606	0.0530428	0.0539185	0.0529816	0.0543684	0.0536812	0.0540644	0.0545672	0.0535147	0.0537994	0.0538905	0.053917	0.0540612	0.0531418	0.0539322	0.0531699	0.0545251	0.0531675	0.0531122	0.0533902	0.053495	0.0534162	0.0532342	0.0536061	0.0533432	0.0542507	0.0533396	0.0541637	0.0534994	0.0536787	0.0533956	0.0538343	0.0540948	0.0531866	0.0541607	0.0529084	0.0531529	0.0537845	0.0537627	0.0531657	0.0539909	0.053068	0.0539153	0.0542623	0.0544488	0.0538754	0.0541145	0.053827	0.0530822	0.0538229	0.0537975	0.0530593	0.0540512	0.0538973	0.0540647	0.0540014	0.0542601	0.0540702	0.0535599	0.053462	0.053799	0.0532267	0.0540963	0.0540938	0.0536451	0.0535205	0.0534574	0.0537942	0.0532385	0.0537197	0.0539276	0.053234	0.054437	0.0537987	0.0528747	0.0537097	0.0540398	0.0541747	0.0531404	0.1435773	0.517988	0.1542934	0.0965329	0.225265	0.293868	0.031522	0.274944	0.0778678	0.05369265	0.279742	0.199006	0.237502	0.283751	1.50038	0.482012	0.05372562	-2.9239	0.008326195	6.932552e-05
4850	-35621.9	-36184.5	562.538	0.01487065	0.0532368	0.053391	0.0534201	0.0541518	0.0537965	0.0539172	0.0534307	0.0540473	0.0537209	0.0542665	0.0533307	0.0540245	0.052598	0.0533343	0.054455	0.0535729	0.0540925	0.0537091	0.0534788	0.0542501	0.0543726	0.0537593	0.0530441	0.0536056	0.0541532	0.0541072	0.0537736	0.0538039	0.0548709	0.0540497	0.0541592	0.0540999	0.0538628	0.0534621	0.0544148	0.054118	0.0531311	0.0546322	0.0528191	0.0535562	0.0535802	0.0532848	0.0533358	0.0536927	0.0538888	0.0542902	0.0539592	0.0536765	0.0535701	0.0530332	0.0546049	0.0544791	0.0536139	0.0525713	0.0532537	0.0534197	0.0529024	0.0531806	0.053611	0.0530203	0.0541589	0.0538374	0.0540166	0.0541612	0.0534585	0.0536923	0.0529413	0.0523855	0.0545127	0.0533184	0.0530102	0.0540269	0.0549545	0.0538064	0.0543096	0.0542625	0.0538949	0.054945	0.0545427	0.0534604	0.0530589	0.0543297	0.0536459	0.0538913	0.0536206	0.0532194	0.0535374	0.0535235	0.053745	0.0547187	0.055095	0.0538215	0.0533697	0.0530972	0.0543245	0.0535212	0.0540482	0.053895	0.0538408	0.0545669	0.0536551	0.0545587	0.0537835	0.0533716	0.0533039	0.0533896	0.0536881	0.0534957	0.0537492	0.0533178	0.0542673	0.0532917	0.0538699	0.0534467	0.0526531	0.0544909	0.0535183	0.0523772	0.0542854	0.005279821	0.6449501	0.009590826	0.0942027	0.232189	0.291345	0.0318032	0.272584	0.0778771	0.05374847	0.277559	0.201786	0.239532	0.281123	1.50038	0.3550499	0.05373191	-2.923797	0.009837919	9.678465e-05
4860	-35601.2	-36173.9	572.649	0.05711375	0.0537474	0.0538119	0.0534512	0.0537325	0.0540039	0.0541394	0.054287	0.0545081	0.053631	0.0534924	0.0523577	0.0541707	0.054296	0.0536999	0.0540606	0.054472	0.0545706	0.0533492	0.0542956	0.0536648	0.0540205	0.0534547	0.0549636	0.0535455	0.0542159	0.0544262	0.0532608	0.0545153	0.0537737	0.0537301	0.0540221	0.0540187	0.0537736	0.0540203	0.0537793	0.053403	0.0540159	0.0533822	0.0535853	0.0541728	0.0535143	0.0537958	0.0533502	0.0537552	0.0535734	0.0534976	0.0528085	0.0537004	0.0532745	0.0543863	0.0538598	0.0531723	0.0532818	0.0539715	0.0535347	0.0537711	0.0533574	0.0546568	0.0538461	0.0539926	0.0541332	0.0538733	0.0540805	0.0532772	0.0542317	0.0544241	0.0541778	0.0537019	0.053136	0.0527386	0.0541688	0.0534487	0.0533938	0.0538814	0.0537848	0.0542367	0.0549661	0.0539906	0.0542234	0.0541466	0.0542506	0.0540015	0.0531312	0.0549606	0.0547449	0.0547335	0.0528655	0.0535282	0.054648	0.0554376	0.0542542	0.0539842	0.0542321	0.0540268	0.0542032	0.053581	0.0536465	0.0540984	0.0534246	0.0536095	0.0536644	0.0537284	0.0536124	0.0545939	0.054208	0.0536854	0.0544873	0.0540093	0.0537428	0.0534326	0.0538933	0.0533806	0.0551339	0.0542941	0.0538937	0.0540632	0.0543243	0.0535322	0.0539122	0.01806102	0.683771	0.03905273	0.0943006	0.230824	0.295507	0.0276621	0.270768	0.0809378	0.05389824	0.27632	0.200291	0.241514	0.281875	1.50038	0.316229	0.05390143	-2.920645	0.009704268	9.417282e-05
4870	-35617	-36184.2	567.202	0.208084	0.0532239	0.0541782	0.0534847	0.0537014	0.0537234	0.0539504	0.0535612	0.0534166	0.0537923	0.0539535	0.0534123	0.053911	0.0526454	0.0540418	0.0540099	0.0550299	0.0535833	0.0529204	0.0541516	0.0531803	0.0545914	0.0533556	0.0540523	0.0537286	0.0541381	0.053606	0.0544705	0.0540104	0.0541745	0.0543226	0.0537616	0.0539192	0.0528939	0.053362	0.054683	0.0540371	0.05334	0.0549692	0.0546309	0.0541887	0.0534454	0.0541197	0.0543389	0.0540097	0.0542552	0.0536782	0.0536077	0.0536967	0.0549357	0.0535549	0.0544796	0.0543946	0.0540272	0.0540222	0.0538362	0.0542751	0.0537911	0.0534759	0.0531658	0.0542538	0.0543439	0.0540069	0.0546411	0.053836	0.0542397	0.0532682	0.0545238	0.0537795	0.0546505	0.0533865	0.0543187	0.0534384	0.0534362	0.0542834	0.0538839	0.0541425	0.0536622	0.0540044	0.054136	0.0543513	0.0533637	0.0534643	0.0533381	0.0544959	0.0534444	0.0537834	0.0543548	0.0543612	0.0539706	0.0543503	0.0537074	0.0537829	0.0548526	0.0534237	0.0534221	0.0551	0.0539152	0.0541782	0.0534386	0.0538224	0.053685	0.0542912	0.0536627	0.0543212	0.0546062	0.0551931	0.0549101	0.0545807	0.0534421	0.0538658	0.0523298	0.054682	0.0541557	0.0543579	0.0535818	0.0540005	0.054109	0.0537748	0.0544991	0.06042942	0.7095912	0.1476545	0.0986962	0.229174	0.29139	0.0315258	0.273212	0.0760019	0.05395313	0.266113	0.20068	0.238385	0.294823	1.50038	0.2904088	0.05392681	-2.920177	0.009940018	9.880396e-05
4880	-35607	-36178.5	571.516	0.1160512	0.0534899	0.0546765	0.053774	0.0537663	0.0538562	0.0530217	0.0538432	0.0530285	0.053863	0.0540135	0.0544174	0.0535321	0.0549667	0.0540001	0.0533929	0.0535298	0.0539203	0.0542995	0.053863	0.0541136	0.0541401	0.0543708	0.0525521	0.0535412	0.0531599	0.0541573	0.0540371	0.0542545	0.0535328	0.0532645	0.0534051	0.0541457	0.0549874	0.0539323	0.0525235	0.0545775	0.0543913	0.0539454	0.0535547	0.0532556	0.0538142	0.0542246	0.0539143	0.0548115	0.0537167	0.0531998	0.0538405	0.054661	0.0542639	0.0539727	0.0540116	0.0542947	0.0539025	0.0534213	0.0537705	0.052803	0.0535927	0.0534067	0.0535537	0.0539236	0.053788	0.0537331	0.0537911	0.0534196	0.0540035	0.0534091	0.0534084	0.0538228	0.0532681	0.0537295	0.0542421	0.0526541	0.0538866	0.0535491	0.0541829	0.0537988	0.0539793	0.0548302	0.053887	0.0535184	0.0543103	0.0531402	0.0554095	0.052877	0.054185	0.0535229	0.0532836	0.0541238	0.0535191	0.0531524	0.0538688	0.0539627	0.0538922	0.0535493	0.0537037	0.0542614	0.0540562	0.0541312	0.0542139	0.0538368	0.0530552	0.0541318	0.0542335	0.0530718	0.0536441	0.0534015	0.0537477	0.0541814	0.0542472	0.0542649	0.0532476	0.0540999	0.0541334	0.0539227	0.0537322	0.0544293	0.0539478	0.0539551	0.0534907	0.0655499	0.4351641	0.05050132	0.0921513	0.235896	0.298702	0.0316889	0.272426	0.0691359	0.05382384	0.264669	0.197443	0.241924	0.295963	1.50038	0.5648359	0.05390755	-2.920524	0.008842137	7.818338e-05
4890	-35638	-36174.1	536.132	0.08037502	0.0536604	0.0535045	0.053463	0.0544281	0.053599	0.0540689	0.0536214	0.0537529	0.0542219	0.0541155	0.0536193	0.0547309	0.0542892	0.0539204	0.0545176	0.0534941	0.0546561	0.0545975	0.0542268	0.053317	0.0545276	0.0544539	0.0532099	0.0558051	0.0538221	0.0523759	0.0538832	0.0549182	0.0537276	0.0536965	0.0541889	0.0554599	0.0530814	0.0547541	0.0548224	0.0548608	0.0536012	0.0529033	0.0541014	0.0537789	0.0547868	0.0551054	0.054304	0.0546747	0.0539676	0.0546753	0.0537451	0.0548068	0.0539572	0.0547045	0.0538256	0.0531399	0.0544179	0.0546224	0.0531963	0.054663	0.054201	0.0531526	0.0546513	0.0548917	0.0531297	0.0547007	0.054057	0.0555464	0.0538892	0.0534175	0.0536578	0.0539739	0.0539035	0.0537558	0.0543913	0.0530919	0.0536823	0.0544644	0.0550413	0.0531772	0.0532598	0.0554022	0.0547355	0.0549234	0.0547297	0.0549868	0.0541945	0.0540698	0.054718	0.0547637	0.0540606	0.0539302	0.0532894	0.0535586	0.0550038	0.054003	0.052388	0.0556459	0.0531675	0.053601	0.05329	0.0534975	0.0542008	0.0548396	0.0533749	0.0538375	0.0538005	0.0547389	0.0537917	0.0543078	0.0541716	0.0551505	0.0539084	0.0532391	0.0546662	0.053789	0.0547923	0.0539169	0.053604	0.0551405	0.0537591	0.0544708	0.0548037	0.06294287	0.2168852	0.01743215	0.0976138	0.226024	0.293796	0.0291865	0.276564	0.0768154	0.05412327	0.269995	0.201621	0.239688	0.288696	1.50038	0.7831148	0.05407725	-2.917411	0.01178157	0.0001388054
4900	-35605	-36177.9	572.843	0.4565829	0.0549351	0.053836	0.0534472	0.0538744	0.0542129	0.0542257	0.0541437	0.0542261	0.0534793	0.0539843	0.0543283	0.055079	0.0536113	0.0539164	0.0536399	0.0549047	0.0542161	0.053921	0.0540148	0.054215	0.0541958	0.0543396	0.0541742	0.0541732	0.0532804	0.0533837	0.0548396	0.0537455	0.0548153	0.0541083	0.0535214	0.0541094	0.0544452	0.053981	0.0539384	0.0535515	0.054337	0.0543234	0.0541981	0.0541039	0.0535093	0.0539937	0.0535042	0.0546154	0.0539648	0.0543529	0.0533973	0.0534647	0.0547906	0.0546395	0.0539067	0.0540766	0.0539958	0.0539587	0.0534041	0.0535191	0.0550891	0.0535099	0.0541315	0.0535886	0.0550977	0.0528221	0.0541401	0.0544694	0.0542407	0.0547443	0.0547319	0.053895	0.0548519	0.0540728	0.0542199	0.0542712	0.054372	0.0541797	0.0542244	0.0529255	0.0540534	0.0542214	0.0549676	0.0547168	0.0542086	0.0534019	0.0542698	0.0544358	0.0545135	0.0535999	0.0538912	0.054741	0.0540695	0.0542687	0.0544798	0.0544253	0.0542478	0.0543832	0.0546256	0.0551184	0.05405	0.0536303	0.0538005	0.0549174	0.0545928	0.0537593	0.0555586	0.0538004	0.0541696	0.0537008	0.0541788	0.0539488	0.0542114	0.0547745	0.0538651	0.0544036	0.0534511	0.0534345	0.0541438	0.0543284	0.0541959	0.0539832	0.0545559	0.1879942	0.5882584	0.2685887	0.099585	0.225426	0.299729	0.0267755	0.270117	0.0783666	0.054139	0.266718	0.198226	0.244254	0.290802	1.50038	0.4117416	0.05418092	-2.915464	0.008690427	7.552352e-05
