Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2870	-35300.6	-35373.2	72.5934	0.1408904	0.0351261	0.0436555	0.0465462	0.0361844	0.174147	0.0482945	0.102155	0.0599031	0.0259494	0.0188805	0.0393806	0.0676839	0.0316953	0.0369248	0.0190904	0.159837	0.0672392	0.0247928	0.0269329	0.0712952	0.0297369	0.0487894	0.0943548	0.0536903	0.0266022	0.0192195	0.0657138	0.0319701	0.0667047	0.021822	0.0390986	0.0654996	0.0293045	0.0448584	0.0667642	0.181258	0.0826689	0.0217561	0.0228761	0.078904	0.0576428	0.0831547	0.0822861	0.136865	0.0144796	0.083007	0.0593304	0.016903	0.0653405	0.0217525	0.013632	0.0453992	0.0411206	0.0939303	0.0600082	0.0946536	0.071682	0.0537295	0.0719781	0.073533	0.089249	0.0795523	0.154257	0.035322	0.0185785	0.0907185	0.0326177	0.0229159	0.0350831	0.0204481	0.031728	0.083775	0.0387839	0.0623606	0.00637387	0.0227881	0.0688952	0.0981235	0.100061	0.112238	0.065885	0.0716354	0.0427777	0.0620206	0.0451707	0.0471782	0.0425837	0.129341	0.0646648	0.0374421	0.101522	0.100642	0.106524	0.0380745	0.167246	0.0151301	0.0374517	0.0906244	0.078514	0.00826203	0.0229877	0.155027	0.0358067	0.103253	0.0693871	0.0449108	0.0780749	0.0578542	0.0727418	0.0522422	0.0499306	0.0506514	0.0949459	0.0925329	0.0377711	0.0507475	0.0188147	0.155414	0.0461606	0.10486	0.08027879	0.4302042	0.06061166	0.0818847	0.237475	0.293624	0.0375623	0.269747	0.0797063	0.06182005	0.272075	0.198003	0.239228	0.290694	1.499351	0.5697958	0.06214928	-2.999619	0.6654366	0.4428059
2880	-35281.3	-35366.7	85.4121	0.1408904	0.0162901	0.039487	0.0289866	0.0386001	0.176676	0.0513467	0.095572	0.0353211	0.0174239	0.0126112	0.0420225	0.0654142	0.0231335	0.0378789	0.0178801	0.15275	0.0745676	0.0191776	0.0407932	0.0679037	0.025134	0.0488556	0.0790284	0.0684597	0.0191744	0.0196826	0.067824	0.0266655	0.0409305	0.027584	0.0348745	0.0700624	0.0386039	0.0528309	0.0783189	0.137209	0.0620144	0.0217792	0.0283903	0.0819046	0.0526907	0.089775	0.0689896	0.132057	0.0184949	0.102952	0.0548908	0.0249384	0.0542006	0.025168	0.0335929	0.0571814	0.0321739	0.0825775	0.05904	0.0933778	0.0946209	0.0547109	0.0812166	0.0915776	0.11625	0.0517146	0.100679	0.0312072	0.0179715	0.0839532	0.0995763	0.0184095	0.0451064	0.0316421	0.034926	0.0608918	0.0377523	0.0448977	0.00810674	0.0422922	0.0749447	0.103902	0.0887168	0.0672463	0.056098	0.0726839	0.0241758	0.0342214	0.0539882	0.0432096	0.0387887	0.0938498	0.0616548	0.0312756	0.110911	0.132193	0.147699	0.0385945	0.145046	0.016606	0.0259943	0.10119	0.0480011	0.0356874	0.0448389	0.0972608	0.0485414	0.0509002	0.0778531	0.0528984	0.100711	0.059257	0.0939446	0.0531259	0.0440832	0.04677	0.0854854	0.132277	0.0419244	0.0358193	0.0271787	0.0483516	0.0471769	0.0303237	0.08027879	0.4302042	0.06061166	0.0848104	0.242462	0.299789	0.0299095	0.265188	0.0778415	0.05898472	0.275542	0.200188	0.23101	0.29326	1.500597	0.5697958	0.05901921	-3.011607	0.6028517	0.3634302
2890	-35280	-35368.3	88.2612	0.1408904	0.0208588	0.0351111	0.0372684	0.0842142	0.188556	0.0472737	0.113512	0.0184189	0.0285054	0.0148598	0.042157	0.0686062	0.0291546	0.0337071	0.0186704	0.137029	0.0642089	0.0306793	0.023758	0.0498157	0.0314795	0.039185	0.0619022	0.057315	0.0378003	0.0208635	0.0864078	0.0347198	0.0612283	0.0311304	0.0543321	0.0780422	0.0296664	0.0418265	0.0605341	0.115504	0.0603012	0.0252095	0.0314684	0.0801948	0.049466	0.0787398	0.0430386	0.115014	0.0217292	0.105108	0.0619504	0.0236792	0.0397556	0.0209178	0.0228462	0.0595695	0.0474632	0.103945	0.073202	0.0751246	0.0756808	0.0383589	0.0689172	0.0981367	0.079579	0.0984973	0.0778972	0.0338826	0.0199798	0.050249	0.0924567	0.0147319	0.0616892	0.0197115	0.0316573	0.0561566	0.0252734	0.0357118	0.0142687	0.0326392	0.0557558	0.11308	0.0500741	0.066383	0.0594532	0.0700925	0.0924541	0.0281698	0.0534688	0.0503315	0.031392	0.134851	0.0763956	0.0345475	0.0957327	0.0893371	0.18863	0.0404856	0.181579	0.0568279	0.0171461	0.0544138	0.040768	0.0568723	0.0332862	0.162612	0.041491	0.0957739	0.0893607	0.0526963	0.0765532	0.0665018	0.0672098	0.0891562	0.0879266	0.0504229	0.0884394	0.0298382	0.0293281	0.063469	0.0358899	0.087354	0.0468807	0.0371327	0.08027879	0.4302042	0.06061166	0.101674	0.237678	0.293217	0.026141	0.265423	0.0758665	0.05968386	0.269035	0.201158	0.238021	0.291786	1.500434	0.5697958	0.05907645	-3.006787	0.5964295	0.3557281
2900	-35287	-35372.5	85.5145	0.1408904	0.0153853	0.0256448	0.0237171	0.0509302	0.163644	0.0433661	0.0966493	0.0248315	0.0390518	0.0174071	0.0301862	0.0896787	0.0356784	0.0312756	0.0223558	0.135277	0.0493888	0.0222676	0.0357958	0.0637122	0.0284325	0.0509475	0.0577564	0.09521	0.0289351	0.0190717	0.0560511	0.028979	0.0501204	0.0328227	0.0321618	0.074183	0.0350824	0.0453758	0.0733054	0.121435	0.0667477	0.0164718	0.0224979	0.0962911	0.0508934	0.0697922	0.0618561	0.118782	0.0140162	0.0962888	0.0419229	0.0196322	0.0429794	0.0210944	0.0202949	0.057284	0.0622808	0.0813686	0.0850036	0.0885449	0.0792072	0.039301	0.0654205	0.0812946	0.097489	0.103031	0.0787938	0.0421383	0.0265903	0.0741059	0.0544013	0.0174584	0.0520697	0.0197913	0.0294192	0.0563291	0.0280066	0.311003	0.02436	0.0444304	0.0755205	0.116999	0.0659404	0.0857479	0.0514223	0.0992331	0.0345044	0.0265422	0.0621302	0.0958755	0.0710419	0.0616933	0.0634446	0.0265137	0.0935744	0.0649405	0.172361	0.0531031	0.0957509	0.026059	0.0227464	0.0325958	0.0470213	0.0687331	0.0193562	0.121645	0.0994704	0.122166	0.102117	0.0493329	0.0627433	0.0634033	0.0582045	0.0494968	0.0486518	0.0661597	0.0788254	0.0517666	0.0226967	0.0854108	0.0474481	0.046582	0.0290748	0.0396093	0.08027879	0.4302042	0.06061166	0.0805192	0.243162	0.29676	0.0321852	0.271764	0.0756095	0.05985377	0.27112	0.202251	0.232582	0.294047	1.50054	0.5697958	0.0579485	-3.031426	0.6053522	0.3664513
2910	-35288.7	-35371.8	83.0888	0.1408904	0.0213213	0.0443344	0.0346825	0.0387167	0.17872	0.057261	0.100517	0.0179296	0.0224855	0.0169426	0.0444415	0.0832696	0.0395763	0.0325321	0.016084	0.125836	0.0592347	0.0146212	0.0340711	0.0575395	0.0251108	0.0608867	0.0786938	0.0816211	0.033185	0.02231	0.0670021	0.0371112	0.0540347	0.0237925	0.0353615	0.0701049	0.0322099	0.06092	0.0599953	0.106681	0.072807	0.0125348	0.0298798	0.102026	0.0443731	0.0523217	0.0874792	0.0991877	0.0185422	0.0808823	0.0246113	0.0204387	0.043092	0.0257923	0.0209166	0.0522432	0.0467442	0.0956541	0.0675686	0.0951762	0.044547	0.0383482	0.0729373	0.100292	0.106234	0.076787	0.0734051	0.0426697	0.0144603	0.108923	0.0828898	0.0144371	0.109022	0.0157765	0.038107	0.0737089	0.0302455	0.0544631	0.0172026	0.0417118	0.0657976	0.119421	0.0619329	0.0906727	0.0777079	0.0547221	0.0283973	0.0338837	0.0442617	0.128149	0.0332277	0.061239	0.0745733	0.0239236	0.0931359	0.0342357	0.262315	0.073354	0.0521161	0.0346723	0.0400589	0.0422831	0.180341	0.051471	0.0338608	0.0822169	0.0365982	0.152703	0.0859323	0.0913928	0.085379	0.0308361	0.0467916	0.0404187	0.0860787	0.0488641	0.0805029	0.0586508	0.0471861	0.0588781	0.0318057	0.125628	0.0456841	0.0429323	0.08027879	0.4302042	0.06061166	0.0981299	0.241583	0.284696	0.0304633	0.260716	0.084412	0.06009841	0.272078	0.198346	0.241181	0.288396	1.499802	0.5697958	0.05792706	-3.041923	0.6218564	0.3867054
2920	-35284	-35365.6	81.6104	0.1408904	0.020729	0.0291064	0.039158	0.0364014	0.170654	0.0489318	0.0951776	0.0225195	0.0311894	0.0180193	0.0459507	0.0836705	0.0455336	0.0348867	0.0260685	0.155295	0.092164	0.0108946	0.0290935	0.0458784	0.0446691	0.0485976	0.080211	0.0779407	0.0339909	0.0185637	0.0510206	0.0424603	0.0508305	0.0294105	0.0175789	0.0785542	0.0285555	0.0544454	0.084004	0.114605	0.0582629	0.015816	0.0381453	0.0882017	0.0495579	0.0591626	0.0947997	0.0833804	0.00983196	0.10557	0.0513128	0.0195836	0.0390914	0.0332403	0.0228591	0.0538049	0.046612	0.113208	0.0722733	0.0894635	0.0344938	0.037672	0.0712769	0.107959	0.103381	0.0467873	0.0701782	0.0496719	0.0313902	0.0938429	0.102293	0.0194224	0.0376013	0.0118025	0.0285941	0.0780987	0.0355915	0.0325305	0.0172801	0.0461926	0.0701146	0.0977072	0.0863694	0.0871875	0.0572811	0.0581005	0.034665	0.0221834	0.0367717	0.0966097	0.0570445	0.0598202	0.0683665	0.0334765	0.11801	0.0468756	0.168065	0.0187299	0.104115	0.0360862	0.0302902	0.04856	0.0655347	0.0682289	0.052931	0.0757703	0.107673	0.126102	0.106831	0.0329846	0.074216	0.0695889	0.0733838	0.0285621	0.108489	0.0503013	0.0726175	0.144043	0.0920401	0.100143	0.0362844	0.0785164	0.0906484	0.0373138	0.08027879	0.4302042	0.06061166	0.0906275	0.231315	0.302014	0.028382	0.268437	0.0792241	0.06054691	0.267008	0.203989	0.241205	0.287798	1.499774	0.5697958	0.0637499	-2.941652	0.6145963	0.3777286
2930	-35280.5	-35365.3	84.7692	0.1408904	0.0281737	0.0656611	0.0125782	0.0600302	0.207751	0.0262506	0.112452	0.0180461	0.0534095	0.015796	0.0474355	0.0639388	0.0568073	0.0324534	0.019354	0.137124	0.0657839	0.035065	0.037085	0.0495595	0.0334647	0.0457134	0.0702817	0.0911605	0.0399844	0.0175971	0.0426139	0.0442527	0.0707082	0.0495263	0.0603454	0.0831311	0.0224776	0.0494117	0.0658625	0.116888	0.0464408	0.0244401	0.0257282	0.0777204	0.0573557	0.0627055	0.040528	0.100928	0.018845	0.105366	0.02792	0.01834	0.0359739	0.0355237	0.0175351	0.0419085	0.0449478	0.122089	0.0776765	0.0790651	0.0527151	0.039416	0.0761527	0.104755	0.100076	0.0457294	0.0507584	0.0635988	0.0317617	0.120819	0.103586	0.0170725	0.0346227	0.0216374	0.0273638	0.0593395	0.0286844	0.0665519	0.0302279	0.0352485	0.0318699	0.099799	0.0503283	0.11075	0.0695869	0.0729877	0.0155207	0.0166888	0.0748738	0.102263	0.100963	0.0578104	0.0889122	0.0242744	0.0977499	0.0509826	0.274646	0.0418953	0.08282	0.0285606	0.0540891	0.0560912	0.0906265	0.0537172	0.0368706	0.065904	0.0410514	0.106655	0.0846326	0.0396674	0.0545353	0.047932	0.0545695	0.0357657	0.0905211	0.0647598	0.0823989	0.0549628	0.0148862	0.0546333	0.0729685	0.0639697	0.105068	0.0467171	0.08027879	0.4302042	0.06061166	0.0901817	0.229022	0.305541	0.0286454	0.263472	0.0831385	0.05988002	0.268942	0.202961	0.244146	0.28395	1.499941	0.5697958	0.05952088	-3.040647	0.6621466	0.4384381
2940	-35307.7	-35384.4	76.7054	0.1408904	0.0265392	0.0537017	0.0214954	0.0455447	0.17082	0.0364996	0.100948	0.0701533	0.0359218	0.0223667	0.0534394	0.0666407	0.0415783	0.0383003	0.041615	0.132797	0.0797703	0.0437631	0.0316321	0.0368328	0.0354652	0.0596607	0.084854	0.0764651	0.0177227	0.0253664	0.0430993	0.0435523	0.0770385	0.032766	0.051952	0.0837624	0.026328	0.0647949	0.097133	0.132809	0.117482	0.0278684	0.0258143	0.0879204	0.0581297	0.0580824	0.0755807	0.105975	0.0692285	0.10685	0.0332406	0.0267808	0.0377246	0.0281677	0.0440732	0.0616642	0.0409458	0.0964394	0.103548	0.0778117	0.0549814	0.0406225	0.0790334	0.112455	0.077289	0.0683833	0.0888063	0.0561039	0.0206336	0.0810808	0.0670607	0.0153709	0.0487798	0.0216968	0.0178692	0.0555902	0.0217621	0.0322231	0.0213127	0.0250506	0.0553914	0.0901388	0.0875895	0.0610925	0.0530711	0.0624199	0.027079	0.0413754	0.0508689	0.290384	0.025037	0.0534345	0.11535	0.0231222	0.13746	0.0639063	0.263272	0.0457582	0.0770871	0.0227422	0.0387384	0.0509074	0.0719216	0.0369318	0.0665697	0.0655929	0.0394894	0.129508	0.106338	0.0671008	0.0758392	0.138938	0.0757158	0.0376157	0.0340722	0.0515123	0.101142	0.11373	0.0165863	0.0944153	0.0309144	0.086026	0.0782002	0.0662246	0.08027879	0.4302042	0.06061166	0.0876097	0.231683	0.302274	0.0329413	0.263062	0.0824295	0.06427643	0.272346	0.208451	0.225157	0.294045	1.49947	0.5697958	0.07353024	-2.806542	0.6268711	0.3929674
2950	-35289.9	-35368.6	78.7302	0.1408904	0.0212872	0.0379375	0.0264196	0.0481157	0.169994	0.0410082	0.141005	0.0260825	0.0288618	0.0216602	0.0417725	0.056376	0.0416722	0.0508857	0.0250024	0.152274	0.0683069	0.0350017	0.0354107	0.0650032	0.0269667	0.0574052	0.095454	0.0783707	0.0396178	0.020043	0.0464465	0.053835	0.08423	0.0686411	0.0350163	0.0938022	0.0360454	0.0653374	0.0822451	0.128733	0.0671146	0.0224193	0.0304867	0.093602	0.0554242	0.0571493	0.110518	0.10202	0.0545414	0.118255	0.0268783	0.025213	0.0447807	0.0329214	0.0425419	0.0496195	0.039103	0.0970726	0.0963614	0.0807358	0.0590544	0.0631932	0.0783725	0.102207	0.113559	0.0386271	0.0941879	0.0493646	0.0163745	0.0484008	0.155535	0.0199103	0.0364199	0.020656	0.0215897	0.0679738	0.0267016	0.0442816	0.0399735	0.0226506	0.0697759	0.0955485	0.116387	0.0687072	0.0634762	0.0650573	0.0272079	0.0545276	0.0564698	0.257096	0.0309132	0.0893248	0.102429	0.0354015	0.152948	0.0617053	0.248161	0.0261691	0.0813816	0.0259001	0.0292995	0.0441849	0.077098	0.0571897	0.0383139	0.0399844	0.0553617	0.122516	0.102528	0.0251018	0.0771469	0.0904007	0.0685458	0.0273608	0.0332035	0.0598483	0.0858292	0.12959	0.0665669	0.0573705	0.0418803	0.0458355	0.071953	0.0222221	0.08027879	0.4302042	0.06061166	0.102085	0.234066	0.290649	0.0330276	0.262077	0.0780969	0.06424979	0.272844	0.199037	0.229733	0.298386	1.499677	0.5697958	0.05874254	-3.010608	0.5933239	0.3520333
2960	-35288.7	-35379.7	90.9869	0.1408904	0.0206496	0.0437816	0.0196402	0.0278064	0.171788	0.0215144	0.127422	0.0184596	0.0289053	0.0198776	0.040497	0.0553594	0.0656889	0.0391679	0.0259637	0.103172	0.073677	0.0285301	0.029503	0.0464065	0.0361389	0.0683341	0.0810324	0.0681251	0.0290035	0.0189861	0.0511098	0.0578476	0.0888414	0.0736202	0.0408123	0.0700008	0.0678836	0.0569339	0.0515784	0.132544	0.161547	0.0206921	0.0202016	0.0843393	0.0344907	0.054818	0.0915141	0.0935448	0.0591266	0.0932604	0.0255766	0.0343778	0.0540108	0.025355	0.0316248	0.0604504	0.047989	0.105464	0.078161	0.0916773	0.0457617	0.035562	0.089179	0.0840892	0.0877168	0.0273256	0.0547118	0.0561606	0.03897	0.0548316	0.0564174	0.0157727	0.0420981	0.0206248	0.0261086	0.0667948	0.0229779	0.0643226	0.027707	0.0316168	0.0451353	0.109395	0.0946145	0.0572661	0.0600842	0.0516353	0.0517797	0.0309871	0.0781708	0.10118	0.0521272	0.0535419	0.0877445	0.0329524	0.122382	0.0965547	0.200996	0.030242	0.073877	0.019795	0.072339	0.0402582	0.0816048	0.0321737	0.0347956	0.062663	0.0923344	0.0977097	0.0836295	0.0434272	0.0669539	0.074057	0.0637479	0.0448801	0.0387788	0.0348222	0.121107	0.0726456	0.0591285	0.0745298	0.0267919	0.101131	0.0936972	0.0280349	0.08027879	0.4302042	0.06061166	0.0909187	0.234681	0.299506	0.0278544	0.271088	0.0759514	0.06007728	0.271651	0.197234	0.241278	0.289837	1.499675	0.5697958	0.06108845	-2.967742	0.587043	0.3446195
2970	-35290.1	-35383.1	92.9818	0.1408904	0.0248241	0.0594719	0.0206212	0.0429483	0.145527	0.0448072	0.130375	0.0351931	0.0296233	0.0160734	0.0499403	0.0596385	0.0538966	0.0413565	0.015109	0.102771	0.0670745	0.0523299	0.0531704	0.0686766	0.0358263	0.0673063	0.0843861	0.0717961	0.0253915	0.0244161	0.0429521	0.0429387	0.059804	0.0384257	0.0319259	0.0685384	0.0594116	0.0596737	0.0504099	0.126996	0.0473086	0.0210746	0.0184815	0.0934571	0.0417027	0.0598271	0.142446	0.125045	0.0170601	0.110935	0.016811	0.0540799	0.0495033	0.0336065	0.0176739	0.0353614	0.0355561	0.0958784	0.0821942	0.0710203	0.0418341	0.0396092	0.0612579	0.109921	0.0850412	0.0328843	0.0811358	0.0567246	0.0541693	0.0526722	0.0522406	0.0121659	0.0265713	0.0116881	0.0341315	0.0542243	0.038723	0.0447831	0.0395625	0.0324682	0.0464426	0.256609	0.0570751	0.150535	0.0519484	0.0416989	0.0333926	0.0408762	0.0456985	0.0934222	0.0258548	0.0612298	0.105481	0.028891	0.147391	0.0606689	0.0717244	0.0316563	0.0724619	0.0426024	0.0416485	0.0357029	0.0262183	0.0543455	0.0276509	0.0741361	0.0841412	0.0523255	0.0695311	0.0440473	0.0531487	0.0837756	0.0670357	0.0454092	0.0441202	0.0485057	0.0837392	0.0604687	0.0410392	0.0530504	0.0388601	0.164114	0.063119	0.0369488	0.08027879	0.4302042	0.06061166	0.0888935	0.233216	0.305285	0.0333056	0.269545	0.0697559	0.05827666	0.262161	0.20864	0.247074	0.282125	1.49897	0.5697958	0.05685703	-3.031181	0.5726521	0.3279304
2980	-35277.8	-35375.4	97.6088	0.1408904	0.0396228	0.0594577	0.01554	0.0260795	0.125211	0.0309256	0.0794359	0.0292878	0.03559	0.0275591	0.0330473	0.068116	0.0353013	0.036393	0.0203808	0.130732	0.0856247	0.0230516	0.0376354	0.087948	0.0337881	0.0646637	0.0818627	0.0728845	0.0369315	0.0244231	0.0527557	0.0403275	0.0747769	0.0296194	0.0419669	0.0581553	0.0376207	0.0597345	0.0603943	0.114829	0.0493521	0.0201529	0.0189853	0.0976031	0.0445406	0.0622143	0.0742859	0.0871903	0.0184029	0.08741	0.0190101	0.0271619	0.0384189	0.0403296	0.0401513	0.0421907	0.0322051	0.102143	0.0821766	0.079916	0.0464147	0.0426057	0.0733012	0.0837951	0.0720127	0.0198573	0.0769191	0.0475678	0.0541322	0.0441217	0.0475622	0.0141972	0.0592102	0.0206594	0.0188214	0.0488536	0.0407558	0.0598282	0.0237729	0.0214996	0.0495158	0.10962	0.0598799	0.0905481	0.0523657	0.0382791	0.0348005	0.0290861	0.0385138	0.0497934	0.0299757	0.0704584	0.105772	0.0226559	0.177916	0.0757835	0.102029	0.0580559	0.0668836	0.0269693	0.0352685	0.0760797	0.0751012	0.0284131	0.112382	0.0779806	0.0811075	0.0690442	0.0820469	0.0580094	0.0620351	0.0598969	0.02664	0.0361272	0.0684499	0.0420995	0.16811	0.038899	0.0231719	0.0965963	0.0414742	0.101718	0.0554427	0.0277648	0.08027879	0.4302042	0.06061166	0.0836207	0.231161	0.300118	0.0248826	0.277043	0.0831746	0.05603469	0.270705	0.202232	0.245303	0.28176	1.500512	0.5697958	0.05376838	-3.1201	0.6277421	0.3940601
2990	-35277.8	-35370.3	92.4815	0.1408904	0.0224103	0.060267	0.0193805	0.0276573	0.124011	0.058226	0.128529	0.0176692	0.043758	0.0262869	0.0433006	0.0575641	0.0342208	0.0485207	0.027457	0.166343	0.0773384	0.0275607	0.0577875	0.0845245	0.0257775	0.0545081	0.0892483	0.086897	0.0560589	0.0265536	0.0405352	0.0315593	0.0558919	0.0405838	0.0492234	0.063255	0.040642	0.0589753	0.0513127	0.118536	0.0648615	0.0194125	0.0217751	0.083278	0.0400783	0.0600705	0.0798181	0.0958456	0.042573	0.116348	0.0169595	0.0254055	0.046201	0.0294429	0.0263015	0.0431309	0.0474562	0.100515	0.0829626	0.0940197	0.0428472	0.045583	0.0764597	0.0991892	0.069928	0.0190397	0.081405	0.0551959	0.0548165	0.0499497	0.0577994	0.0191448	0.0431588	0.0206027	0.0295154	0.0509438	0.0390844	0.04516	0.0226776	0.0411131	0.0665878	0.152565	0.0365447	0.108676	0.0505992	0.0523138	0.0391969	0.0559146	0.05138	0.0946398	0.0462544	0.063316	0.130066	0.0284274	0.140546	0.0788272	0.178192	0.0647017	0.0467179	0.0155699	0.076541	0.0286199	0.0290664	0.0448201	0.0505399	0.0892583	0.0664634	0.0594152	0.0989187	0.0323293	0.0487535	0.0836487	0.0375081	0.0255776	0.056436	0.0571193	0.280449	0.0567752	0.0263082	0.0666855	0.0325851	0.0711402	0.0678573	0.0272302	0.08027879	0.4302042	0.06061166	0.0853104	0.235832	0.306183	0.0263697	0.26145	0.0848552	0.05964603	0.262632	0.201844	0.240285	0.295239	1.500374	0.5697958	0.05663676	-3.014797	0.5360976	0.2874006
3000	-35284.3	-35375.9	91.5711	0.1408904	0.0260004	0.0491491	0.0427052	0.0207539	0.132212	0.0403853	0.122798	0.0278024	0.0462419	0.0187482	0.0485321	0.0645975	0.0356765	0.0546325	0.0196466	0.127664	0.0822802	0.0311526	0.0668632	0.105209	0.0287823	0.0475401	0.105942	0.0873977	0.0404233	0.0204735	0.0346935	0.0510077	0.0507523	0.0500789	0.0268499	0.0506147	0.0387359	0.0684713	0.0575073	0.141495	0.0445127	0.0268625	0.0200111	0.0866311	0.0387938	0.0850823	0.1038	0.0657048	0.0253329	0.0924076	0.0144398	0.0350694	0.0443935	0.0172538	0.0183931	0.0427305	0.0357429	0.102397	0.0699336	0.0855666	0.0453003	0.0339998	0.0676082	0.0785053	0.0654895	0.0162688	0.0738499	0.0565307	0.0377615	0.054538	0.0557385	0.0182433	0.0336553	0.0289767	0.0232003	0.0427144	0.0334395	0.0536812	0.0337143	0.0323662	0.0471342	0.119205	0.0587458	0.110716	0.0624137	0.0484428	0.0156078	0.0695121	0.0991365	0.0541111	0.0544808	0.0660121	0.111502	0.0283352	0.17685	0.193652	0.133973	0.0519376	0.0675026	0.0584563	0.0483555	0.058262	0.0222119	0.021517	0.0361541	0.0894728	0.0433097	0.0834273	0.0900629	0.0278382	0.0461696	0.088846	0.0551725	0.0435591	0.062246	0.0332641	0.21738	0.0534529	0.0833481	0.0687358	0.0405025	0.0384209	0.0564318	0.040803	0.08027879	0.4302042	0.06061166	0.0863023	0.235159	0.304584	0.0281866	0.268658	0.07711	0.05900939	0.269503	0.197829	0.236368	0.296299	1.500346	0.5697958	0.05919921	-3.002953	0.5934752	0.3522128
3010	-35278.9	-35364.9	86.022	0.1408904	0.0217905	0.0632259	0.0262186	0.0386988	0.130116	0.0646079	0.141687	0.0209395	0.0463852	0.0189247	0.0438547	0.0622875	0.0451276	0.0540167	0.0302734	0.105304	0.0748988	0.0339529	0.0444038	0.0945479	0.0227447	0.0452746	0.0719224	0.0882625	0.0173246	0.0211797	0.0488771	0.0423584	0.0562586	0.0292625	0.0461285	0.0546153	0.0342027	0.0675784	0.0403199	0.14209	0.0426456	0.0192883	0.0212725	0.0916032	0.0376334	0.0737583	0.147668	0.0929951	0.0426736	0.112954	0.0208599	0.035792	0.0298979	0.0252252	0.0136319	0.0424446	0.0300572	0.0968938	0.07912	0.0927202	0.0427888	0.0388596	0.0670759	0.112407	0.0696456	0.0512246	0.0576984	0.057144	0.0672639	0.0551685	0.0210577	0.0282251	0.0397134	0.0356646	0.0247301	0.0356849	0.0400675	0.118297	0.042408	0.0193417	0.0279822	0.0882885	0.0832601	0.103779	0.0576357	0.0495404	0.0561227	0.110276	0.076093	0.0611471	0.0433576	0.0898584	0.0946344	0.0321952	0.162413	0.150739	0.126797	0.0567707	0.0847247	0.0443383	0.0265291	0.0511111	0.0176472	0.0357334	0.0183466	0.132513	0.0538152	0.125573	0.0920448	0.0299344	0.0497519	0.0690082	0.0544457	0.0773394	0.0494895	0.0378245	0.0946158	0.0322091	0.0243211	0.068459	0.048166	0.0806412	0.0510553	0.0229239	0.08027879	0.4302042	0.06061166	0.0889859	0.242753	0.286962	0.0330295	0.270209	0.0780603	0.05922261	0.273973	0.20339	0.233365	0.289272	1.498623	0.5697958	0.06086872	-2.944205	0.5388301	0.2903379
