Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
4930	-2.38485e+08	-36238.6	-2.38449e+08	0.08524661	0.0742584	0.0673188	0.0533619	0.0617374	0.0655718	0.0660269	0.13155	0.0728455	0.0857152	0.0465776	0.0831108	0.0696215	0.205629	0.102024	0.0882143	0.0932345	0.138617	0.0753566	0.120514	0.076065	0.055573	0.0547641	0.0573381	0.103209	0.0978137	0.0796533	0.0959254	0.083253	0.0808017	0.0667542	0.0429651	0.0608911	0.0939419	0.0516473	0.0734501	0.144844	0.0904862	0.0859257	0.0589743	0.144578	0.063321	0.0288999	0.0799898	0.0721288	0.178367	0.0874931	0.0927378	0.0865789	0.043325	0.060679	0.0489822	0.0878541	0.0803777	0.0564469	0.0619156	0.0696753	0.093127	0.0655201	0.135728	0.0695414	0.095459	0.0707248	0.0570484	0.0560982	0.0553747	0.0599006	0.0829753	0.0426017	0.0609126	0.0824012	0.0426151	0.0992869	0.0765697	0.0425397	0.0879298	0.0656283	0.113749	0.0601031	0.081859	0.0545023	0.0663715	0.0571218	0.0612121	0.0664218	0.0605898	0.0676604	0.0912751	0.0589643	0.0455664	0.128486	0.0714192	0.101617	0.0637168	0.0725606	0.0712874	0.113059	0.0644616	0.0636308	0.0601833	0.0748883	0.0908084	0.101397	0.0694394	0.0902805	0.123189	0.0993812	0.0755594	0.0903471	0.0688117	0.0912966	0.0910683	0.132884	0.113412	0.0576216	0.0778535	0.0901311	0.08153	0.0770184	0.131624	0.03321223	0.6103982	0.05203438	0.090668	0.237033	0.296713	0.0302034	0.266911	0.0784715	0.08038028	0.270161	0.197583	0.236422	0.295835	1	0.3896018	0.0806868	-2.5633	0.3037091	0.09223924
4940	-2.38485e+08	-36248	-2.38449e+08	0.208343	0.0723405	0.0425399	0.0786678	0.105361	0.109336	0.140424	0.0708381	0.104386	0.0948389	0.147199	0.0750442	0.10447	0.101749	0.0955392	0.0959187	0.0683171	0.0584954	0.0380141	0.096809	0.0498553	0.0547912	0.0748883	0.0692194	0.100496	0.0525524	0.0489932	0.0676253	0.0773393	0.0757355	0.0884126	0.0764912	0.0388015	0.112665	0.0960273	0.0576262	0.101364	0.0816168	0.089078	0.111777	0.0847149	0.0824323	0.114084	0.100772	0.061547	0.0697742	0.058931	0.0818073	0.091282	0.109087	0.0942783	0.058382	0.124222	0.0744695	0.0713121	0.0748032	0.0878483	0.107444	0.133194	0.111279	0.0715904	0.0562682	0.11003	0.101964	0.0698249	0.0827267	0.0690365	0.0704947	0.0621074	0.0580979	0.0584468	0.0538864	0.0630308	0.109294	0.0520954	0.0576467	0.0891384	0.0566199	0.0723767	0.0422273	0.0709507	0.101397	0.0547317	0.0657593	0.0671351	0.0923024	0.0771043	0.0885478	0.0466512	0.110642	0.0458409	0.0993445	0.102224	0.0735927	0.0493956	0.0910113	0.0692092	0.108297	0.069674	0.107758	0.0721677	0.0486067	0.103227	0.0630819	0.207154	0.0661216	0.103018	0.060041	0.0745064	0.0753469	0.0872352	0.0984996	0.0684833	0.0878482	0.0591673	0.0427488	0.13083	0.094019	0.087448	0.0581628	0.1285732	0.3828773	0.07976981	0.0956646	0.224417	0.300018	0.0327771	0.27646	0.0706626	0.08154198	0.268436	0.199243	0.23449	0.297831	1	0.6171227	0.08261894	-2.540337	0.3060081	0.09364098
4950	-2.38485e+08	-36250.1	-2.38449e+08	0.08093903	0.0711504	0.0541397	0.0805338	0.0758642	0.0751345	0.0669258	0.0849068	0.165919	0.0277225	0.0784795	0.0848654	0.0487392	0.0835643	0.0701649	0.0818892	0.143522	0.0542209	0.0954959	0.108237	0.0378527	0.0630197	0.185279	0.0906577	0.108395	0.132595	0.0737924	0.089072	0.0810884	0.0720357	0.0555423	0.0763686	0.0591681	0.0892324	0.055341	0.0466954	0.0795548	0.0830261	0.0931276	0.124577	0.129789	0.061124	0.083147	0.0581175	0.069367	0.0494494	0.0687364	0.0542909	0.104674	0.0699037	0.0631974	0.0312022	0.187623	0.133254	0.0897275	0.10298	0.0847206	0.0667974	0.069857	0.119492	0.0760854	0.0848004	0.0797361	0.106713	0.0581478	0.0577754	0.156099	0.0783411	0.108695	0.0960141	0.0960259	0.058376	0.16652	0.0988251	0.0521778	0.0567912	0.0599708	0.0621822	0.0469216	0.0702042	0.0549767	0.125789	0.0865725	0.0939517	0.0587157	0.0629	0.0647767	0.110829	0.0864063	0.0534638	0.0383064	0.0898989	0.0731839	0.0784218	0.0506516	0.147011	0.106671	0.0847167	0.0709756	0.0596128	0.0740905	0.0389674	0.083955	0.0624738	0.0608889	0.044054	0.0586903	0.127774	0.0690868	0.0629202	0.0745276	0.065022	0.146472	0.0650802	0.142989	0.0823166	0.0538065	0.0928668	0.0707706	0.0845094	0.03697796	0.5431381	0.04396107	0.0987351	0.221475	0.290524	0.0351902	0.275263	0.0788114	0.08214153	0.280224	0.19287	0.236233	0.290673	1	0.4568619	0.08403267	-2.543503	0.3659322	0.1339063
4960	-2.38485e+08	-36240.2	-2.38449e+08	0.1632968	0.0741585	0.0625818	0.102926	0.0791646	0.104411	0.0669918	0.0695567	0.0926886	0.117745	0.0889041	0.102773	0.113203	0.138359	0.117629	0.0478077	0.0567144	0.118617	0.0978102	0.0906587	0.0596766	0.0575467	0.091178	0.0914673	0.0625508	0.0998391	0.105997	0.0633003	0.0587685	0.0758256	0.0876619	0.0801723	0.107332	0.0956309	0.0746021	0.120459	0.0756206	0.0890155	0.0720838	0.126905	0.0915259	0.0455251	0.0652595	0.0660036	0.0675882	0.053695	0.0901196	0.0879002	0.0672514	0.0894557	0.101789	0.0566338	0.0642693	0.0600531	0.0611952	0.075963	0.0813749	0.0683162	0.0904506	0.0643605	0.0522877	0.0786665	0.0945876	0.0856266	0.0953737	0.0899291	0.0748659	0.0676549	0.0801084	0.0933337	0.107375	0.0831437	0.0663617	0.0823961	0.0795392	0.0626361	0.0742622	0.0850239	0.113967	0.0744375	0.0568446	0.0777186	0.075572	0.0736205	0.051891	0.072357	0.140007	0.0848344	0.0577213	0.109509	0.0557084	0.0645976	0.139173	0.0537906	0.0714923	0.0645685	0.0933927	0.0657917	0.0568016	0.0814174	0.060032	0.062639	0.0978913	0.054643	0.0772147	0.119635	0.0682936	0.0538142	0.0539659	0.0737356	0.15995	0.0672228	0.0449599	0.0953627	0.0698144	0.0530596	0.073891	0.0429985	0.0708404	0.095871	0.1168173	0.2846319	0.04647948	0.0966592	0.230522	0.297983	0.0383157	0.253569	0.0829507	0.08043095	0.272884	0.200544	0.234417	0.292156	1	0.7153681	0.07871512	-2.57045	0.2388741	0.05706081
4970	-2.38485e+08	-36246.4	-2.38449e+08	0.1513048	0.0645413	0.0909667	0.0970973	0.0755821	0.0748696	0.0738525	0.0754154	0.110318	0.0908719	0.0829891	0.0564259	0.0915871	0.0826932	0.0587968	0.0705924	0.0898221	0.0598045	0.0900994	0.0920999	0.063717	0.0888043	0.0798929	0.0615674	0.0888883	0.0756898	0.0718245	0.103408	0.0713195	0.0775433	0.0920579	0.10021	0.113733	0.0911104	0.0735903	0.0932255	0.0751216	0.0583064	0.0897941	0.0595702	0.109586	0.0744509	0.070928	0.0568646	0.0779482	0.126393	0.0571968	0.069016	0.0541306	0.0708452	0.0658366	0.0524325	0.07407	0.0870108	0.0935265	0.0735602	0.0808379	0.0873585	0.0720923	0.0782555	0.0570822	0.0588469	0.0917103	0.0970886	0.10373	0.0938125	0.070477	0.0944649	0.0985478	0.0571446	0.090695	0.0811587	0.0829469	0.0825419	0.0785392	0.0753697	0.0852301	0.07712	0.131563	0.0808692	0.0988515	0.0748909	0.119892	0.0907159	0.0798895	0.0928316	0.0819838	0.0654857	0.0758269	0.0875578	0.0793051	0.104281	0.0560191	0.0541445	0.0802172	0.0938885	0.075727	0.0827644	0.0938338	0.0722616	0.0806159	0.104069	0.106996	0.0603943	0.0763398	0.0884026	0.0968948	0.0863197	0.0699792	0.0856923	0.0803933	0.0660233	0.0914354	0.10174	0.125948	0.0680129	0.0693188	0.0895313	0.0869708	0.0573278	0.06067296	0.5990016	0.0906318	0.0899457	0.225638	0.303039	0.0382952	0.265137	0.0779453	0.08178026	0.270733	0.203171	0.232225	0.293871	1	0.4009984	0.08312757	-2.513783	0.2297998	0.05280796
4980	-2.38485e+08	-36242.9	-2.38449e+08	0.0757313	0.0765962	0.0792426	0.104101	0.0836564	0.0727213	0.0741148	0.0642647	0.0672081	0.0651863	0.077138	0.0684899	0.0852376	0.0730441	0.0838284	0.083275	0.1167	0.0550004	0.0840207	0.0836773	0.0987767	0.0733006	0.077092	0.0935432	0.0627629	0.111226	0.0640724	0.0721727	0.0695113	0.0748248	0.0537241	0.064092	0.081879	0.0751906	0.0687391	0.0878498	0.072488	0.06702	0.0623967	0.0622657	0.115262	0.0558413	0.0804383	0.0668194	0.0603412	0.0692199	0.0773536	0.0711422	0.0733948	0.0678262	0.0600168	0.0643517	0.0779669	0.0891434	0.0806907	0.0795683	0.0954102	0.0646289	0.109733	0.0787427	0.0644045	0.0699414	0.0740254	0.110503	0.0921703	0.092043	0.0568267	0.0729079	0.0817192	0.104343	0.101733	0.0738176	0.0733191	0.0796482	0.0788318	0.0726005	0.0822421	0.0742177	0.0753702	0.0607196	0.091386	0.0751156	0.101767	0.0778329	0.0686371	0.0801635	0.0937642	0.0853033	0.0746941	0.0507611	0.0699005	0.0943137	0.0661239	0.0924307	0.0714212	0.103991	0.0654144	0.103044	0.0697679	0.119348	0.0777897	0.085742	0.107129	0.0837344	0.0820799	0.0740414	0.0554878	0.0930225	0.0713825	0.0677257	0.0657963	0.0613235	0.105076	0.0739969	0.0827131	0.0960093	0.0497471	0.0663185	0.079303	0.0602967	0.02442703	0.6774514	0.05130427	0.0864883	0.232124	0.303592	0.028409	0.26562	0.0837662	0.07826556	0.269301	0.198816	0.241583	0.2903	1	0.3225486	0.07763257	-2.572625	0.1836115	0.03371318
4990	-2.38485e+08	-36241.7	-2.38449e+08	0.07659124	0.0710715	0.075419	0.0819935	0.0727493	0.0736742	0.0750859	0.0863198	0.100318	0.0649704	0.0700799	0.0902223	0.0911484	0.0830244	0.0989496	0.062695	0.095689	0.0548086	0.0775099	0.0997968	0.102236	0.0997303	0.0829039	0.0845752	0.0977401	0.10087	0.0761982	0.0703593	0.0721132	0.0839592	0.105868	0.0715487	0.0826653	0.0801039	0.0697016	0.0825209	0.0719493	0.0807532	0.0690378	0.0712181	0.058205	0.0972767	0.0945321	0.0775304	0.0973084	0.0788438	0.0709606	0.092367	0.0743564	0.0760408	0.103266	0.0699755	0.0827929	0.0903115	0.110622	0.088334	0.0795302	0.0811296	0.0820238	0.0877249	0.0883827	0.0797611	0.0818433	0.0914351	0.0921965	0.0947404	0.0540315	0.088999	0.0735321	0.0914243	0.0844594	0.0604121	0.075047	0.0729144	0.0798648	0.10143	0.0570986	0.0730892	0.106785	0.0929789	0.0959135	0.0682142	0.0461445	0.0633473	0.0750637	0.0626349	0.0724972	0.0758967	0.0756728	0.100742	0.0715877	0.092023	0.0608996	0.102071	0.0850996	0.0592064	0.0920822	0.0648596	0.0897472	0.0704264	0.0569952	0.0995465	0.0600904	0.0977359	0.0808632	0.069229	0.0821478	0.0564706	0.0613748	0.102928	0.0643284	0.10805	0.0704235	0.0816483	0.0653205	0.0747465	0.0855577	0.0827571	0.0734876	0.0887666	0.02091393	0.726941	0.05567732	0.0931084	0.236253	0.300658	0.0242599	0.262717	0.0830039	0.0806868	0.272071	0.197924	0.241009	0.288996	1	0.273059	0.08227156	-2.511652	0.1668662	0.02784433
5000	-2.38485e+08	-36245	-2.38449e+08	0.6991082	0.0776785	0.0849621	0.0644013	0.0573152	0.0694357	0.0988073	0.0950236	0.0678145	0.0749212	0.0703359	0.088456	0.0741725	0.0858542	0.100568	0.0858198	0.0844562	0.0665748	0.0909734	0.0827491	0.0768222	0.0739009	0.0725014	0.0846274	0.0717926	0.104674	0.0764766	0.0903119	0.103395	0.0622083	0.0731376	0.0770573	0.078781	0.0784596	0.075354	0.0828224	0.0834397	0.0653095	0.0625128	0.0699662	0.120315	0.0869671	0.0510936	0.069529	0.0974989	0.0899525	0.103602	0.0916469	0.0934796	0.0993276	0.080131	0.0724474	0.0966048	0.0735562	0.0815203	0.0886568	0.0607455	0.0902612	0.0763007	0.0968362	0.0778627	0.0774036	0.0645654	0.062539	0.0901034	0.0727083	0.0723596	0.0633849	0.0863723	0.0733548	0.0643003	0.102045	0.0743021	0.070057	0.07966	0.0766395	0.0626982	0.0718065	0.0663002	0.0889741	0.0991739	0.0988575	0.0799276	0.0610224	0.0889076	0.0699693	0.075402	0.0727445	0.0759493	0.0729625	0.0674073	0.0773758	0.0577023	0.0751001	0.100443	0.081513	0.0698492	0.112173	0.090924	0.0648157	0.0526522	0.0573459	0.118156	0.0662816	0.0907384	0.0626743	0.0707912	0.0741347	0.0911165	0.0730071	0.0658182	0.0810947	0.103401	0.0847767	0.0645929	0.0828694	0.0944732	0.101207	0.0878071	0.0887615	0.5834478	0.1654399	0.1156604	0.090044	0.244698	0.300277	0.025775	0.263279	0.0759266	0.07987982	0.268725	0.20408	0.23474	0.292455	1	0.8345601	0.08192839	-2.51789	0.1787766	0.03196109
5010	-2.38485e+08	-36240.8	-2.38449e+08	0.2170948	0.0793018	0.0785655	0.0702322	0.068438	0.0705984	0.0894079	0.0728658	0.101119	0.0570772	0.0678142	0.086534	0.071096	0.090626	0.0697124	0.0670391	0.0858663	0.0771751	0.0795671	0.0844783	0.0920036	0.111112	0.0980618	0.0694339	0.0749411	0.0827494	0.0780747	0.0820946	0.064877	0.0849275	0.0992146	0.0707234	0.0998585	0.0956061	0.0925281	0.0842465	0.0747369	0.0673849	0.0727448	0.0637004	0.0901521	0.0748685	0.0481638	0.0951789	0.0839348	0.0683106	0.075467	0.0985251	0.104459	0.0693178	0.0652644	0.0564458	0.0986236	0.102478	0.0798281	0.0687072	0.0720697	0.0645283	0.0866248	0.0889821	0.0761124	0.09501	0.0981191	0.0767105	0.100496	0.088021	0.075617	0.0731007	0.0780163	0.063016	0.0940534	0.134482	0.0646368	0.070978	0.0890455	0.0880902	0.090707	0.0847887	0.0900925	0.0675566	0.0981941	0.0996705	0.0748206	0.0741882	0.067046	0.0925697	0.0822329	0.0872494	0.0949242	0.0717445	0.0958503	0.0672523	0.059143	0.0847691	0.0985912	0.0905092	0.0818239	0.0900271	0.0928241	0.0820112	0.111715	0.0609188	0.0605473	0.0642791	0.0861376	0.063984	0.0774388	0.0827055	0.0667774	0.0766281	0.0557767	0.0910006	0.100938	0.0905941	0.0885677	0.0632489	0.0911894	0.0654863	0.0899085	0.1049	0.1803177	0.1694055	0.03677704	0.0940606	0.238132	0.293251	0.0319757	0.268787	0.0737936	0.08147308	0.270215	0.199687	0.236811	0.293288	1	0.8305945	0.08164342	-2.518289	0.1605912	0.02578953
5020	-2.38485e+08	-36242.7	-2.38449e+08	0.1739951	0.0843355	0.088728	0.0919307	0.0863387	0.0861481	0.0829457	0.102328	0.0765466	0.0906141	0.0577938	0.0620259	0.0774234	0.075632	0.062315	0.11848	0.0826945	0.103489	0.0796639	0.0704702	0.0761377	0.0585409	0.0726851	0.111358	0.100548	0.0644441	0.0788757	0.0790621	0.0890443	0.0680792	0.0726698	0.0970202	0.107248	0.100897	0.083739	0.0811345	0.0719761	0.130954	0.10325	0.106313	0.086822	0.0672589	0.0692405	0.0674384	0.0881313	0.088806	0.0541791	0.0684371	0.0891894	0.0667572	0.0731665	0.101203	0.0622927	0.0824245	0.0735538	0.0481825	0.0746803	0.0843649	0.0546689	0.076707	0.0771617	0.0771154	0.092587	0.0939018	0.0819007	0.0915339	0.103533	0.0778831	0.0780506	0.062257	0.0716252	0.0957959	0.0705289	0.0600836	0.0784987	0.0941022	0.0868009	0.0616511	0.0730575	0.0715285	0.0839098	0.0959887	0.0683004	0.0716699	0.0938338	0.0538614	0.121657	0.0840265	0.0578445	0.0690943	0.0859897	0.0826953	0.0960944	0.093024	0.0714269	0.0694399	0.0783927	0.0874581	0.0562172	0.0785413	0.0626223	0.0788764	0.0786966	0.0826999	0.0980094	0.0948715	0.0683479	0.0981994	0.0868718	0.105076	0.0532211	0.0786848	0.0560785	0.0708277	0.104176	0.119218	0.0592684	0.0550858	0.0897802	0.0927712	0.05402633	0.6894951	0.1199687	0.0878868	0.230764	0.299726	0.0369176	0.269283	0.0754228	0.0810406	0.2761	0.196101	0.238636	0.289163	1	0.3105049	0.08052602	-2.539247	0.2003597	0.04014403
5030	-2.38485e+08	-36237.5	-2.38449e+08	0.143572	0.0504057	0.090815	0.0774687	0.0834528	0.0941403	0.0954814	0.0857619	0.0768464	0.0477207	0.0639563	0.116546	0.0726379	0.0795405	0.0975225	0.0549882	0.146764	0.0576076	0.0718097	0.067292	0.108756	0.0909095	0.0688054	0.0771094	0.0519731	0.0615129	0.132493	0.06669	0.0781958	0.0762549	0.0699601	0.06379	0.0806028	0.0733232	0.0489332	0.0661299	0.0626145	0.0829498	0.0391522	0.0893745	0.0512644	0.0879378	0.103257	0.0776373	0.0714904	0.0775195	0.0507249	0.0699585	0.0602625	0.0979732	0.0709756	0.0613755	0.0747417	0.09229	0.0899871	0.0662428	0.110482	0.065388	0.104869	0.0664365	0.0552511	0.105692	0.0822836	0.0512766	0.0472192	0.0954739	0.0736034	0.10328	0.0672162	0.051948	0.0683674	0.0735468	0.0766354	0.0852321	0.0749283	0.0687697	0.150085	0.0700898	0.0697345	0.0757698	0.0729227	0.112853	0.0772365	0.0937301	0.0800078	0.0879186	0.0616325	0.0785259	0.07867	0.102366	0.0681444	0.0964599	0.118075	0.082056	0.0681781	0.0906607	0.151457	0.054078	0.0573513	0.0594067	0.100484	0.0837319	0.0678604	0.0621702	0.0944029	0.0439857	0.0861547	0.109091	0.0797959	0.102094	0.0639063	0.0924587	0.0929878	0.0785725	0.0540599	0.0777125	0.175803	0.0776819	0.0607622	0.0788444	0.122087	0.1496459	0.02148496	0.086736	0.227742	0.299447	0.0291898	0.279439	0.0774457	0.07976299	0.275967	0.197664	0.241377	0.284993	1	0.8503541	0.07774113	-2.587741	0.2583435	0.06674136
5040	-2.38485e+08	-36240.4	-2.38449e+08	0.1939051	0.0813926	0.0890743	0.105751	0.072909	0.0785036	0.0600889	0.0942019	0.129296	0.0483987	0.0524923	0.0847874	0.0747753	0.0957398	0.0758864	0.0486697	0.133182	0.120488	0.0986435	0.0940376	0.0742271	0.039017	0.0687866	0.0643786	0.0490999	0.0987294	0.0874784	0.110278	0.0942716	0.0573382	0.054045	0.0749955	0.0654921	0.0661962	0.0710321	0.160215	0.0778074	0.145508	0.0792172	0.0904736	0.084717	0.057893	0.0962036	0.088837	0.0828951	0.0724137	0.0798176	0.0771494	0.0789211	0.0656564	0.0644891	0.0893365	0.120579	0.0637077	0.0885388	0.111797	0.0746191	0.0933598	0.0815714	0.0581804	0.0921206	0.0544981	0.0889354	0.0553465	0.076069	0.085895	0.0648013	0.0943714	0.0874419	0.100645	0.0901762	0.0704964	0.0777242	0.0578737	0.0590291	0.0819765	0.0753672	0.109592	0.0603443	0.0588549	0.0513377	0.0587326	0.106998	0.0790623	0.0627524	0.0988553	0.0598349	0.0814264	0.124331	0.0514221	0.0624801	0.0899565	0.0735671	0.0798612	0.0904357	0.0600234	0.0969099	0.052796	0.0642186	0.0828347	0.0760989	0.0608077	0.106719	0.0705079	0.0707435	0.064782	0.110883	0.125867	0.0892503	0.0677721	0.133951	0.0715576	0.110101	0.0716175	0.075476	0.0665816	0.0436434	0.0779932	0.0607184	0.0718284	0.03553569	0.8167367	0.1583695	0.092234	0.225496	0.296494	0.0283027	0.276684	0.0807889	0.08062084	0.271671	0.199892	0.242886	0.285551	1	0.1832633	0.08117256	-2.552475	0.2873907	0.08259342
5050	-2.38485e+08	-36236.9	-2.38449e+08	0.6215501	0.0743314	0.0810267	0.0732685	0.0932937	0.0884443	0.0770034	0.0859121	0.0678682	0.0878012	0.0682217	0.0593228	0.0597958	0.0683052	0.0799371	0.0741303	0.0635442	0.0815217	0.0898366	0.0746357	0.0538783	0.112055	0.0686169	0.0798688	0.0830773	0.0689022	0.0865187	0.0635478	0.090991	0.0558265	0.0708675	0.0834558	0.0774522	0.0747504	0.0998909	0.0872472	0.0873204	0.0655142	0.0789443	0.0687399	0.0950173	0.0796913	0.0781021	0.0820147	0.070489	0.0624453	0.0684814	0.0717416	0.076202	0.0769538	0.109587	0.0781074	0.07097	0.0671407	0.0834809	0.0828054	0.0897544	0.0705959	0.0591624	0.0858331	0.0739586	0.0673875	0.0921284	0.0895293	0.0874678	0.109124	0.0919605	0.0656736	0.100852	0.0572334	0.0676585	0.0684121	0.0796312	0.0852076	0.101281	0.0953246	0.078196	0.0871333	0.100893	0.105223	0.073835	0.0787619	0.08204	0.109375	0.0965512	0.0711576	0.0646721	0.0778815	0.0635507	0.0590993	0.0855976	0.089442	0.0921887	0.0816023	0.0729941	0.103121	0.0866701	0.0595407	0.081338	0.0814717	0.0608886	0.112764	0.0914098	0.0582935	0.063004	0.102382	0.0662218	0.0649676	0.0693493	0.104297	0.0666655	0.106193	0.0619877	0.101484	0.0542302	0.089451	0.0646439	0.0950718	0.077208	0.122183	0.43869	0.2942001	0.1828601	0.0864119	0.236131	0.299663	0.0327465	0.267659	0.0773878	0.07993364	0.271105	0.20373	0.238998	0.286167	1	0.7057999	0.07862677	-2.558547	0.17609	0.03100769
5060	-2.38485e+08	-36234.5	-2.38449e+08	0.07723367	0.0802254	0.0569831	0.140453	0.0917463	0.0832667	0.0828112	0.074234	0.0790471	0.0736963	0.0700689	0.0721409	0.0851392	0.0950535	0.0929118	0.0761375	0.0721658	0.0766001	0.099738	0.094826	0.0736075	0.0694727	0.0690214	0.0820314	0.083846	0.0763848	0.0802816	0.0699515	0.0836094	0.0678665	0.0924968	0.0710914	0.0654059	0.113796	0.125209	0.0694508	0.0909073	0.114873	0.0810819	0.0546702	0.0975901	0.0864217	0.0794487	0.0774363	0.0563849	0.0762957	0.0904356	0.0754677	0.0903468	0.0790375	0.0687609	0.0642137	0.0967399	0.0693463	0.0856899	0.0849655	0.0782751	0.0725075	0.0650449	0.0958061	0.0822882	0.0757887	0.0812885	0.0944378	0.0633419	0.0931128	0.110913	0.0986599	0.0669764	0.0772272	0.0694905	0.083582	0.0621207	0.054865	0.0727684	0.0916844	0.0709918	0.0796542	0.0681793	0.0909838	0.0674709	0.0711999	0.0607214	0.102397	0.0673385	0.0730843	0.0630949	0.0791003	0.0835985	0.0737433	0.0887767	0.0616305	0.0746728	0.0838119	0.0640523	0.0809018	0.0777316	0.0813873	0.0649254	0.0825106	0.0829712	0.0814882	0.0915002	0.0914476	0.0692133	0.0892609	0.068855	0.066721	0.0723941	0.0988349	0.0624748	0.0906481	0.119455	0.0788328	0.0676337	0.0788677	0.0622538	0.0764169	0.0610132	0.0662835	0.06318225	0.1819338	0.01405141	0.091563	0.245651	0.291014	0.0328565	0.260565	0.0783499	0.07974441	0.270606	0.203529	0.230488	0.295377	1	0.8180662	0.07852071	-2.561653	0.1857969	0.03452049
5070	-2.38485e+08	-36241.1	-2.38449e+08	0.01299064	0.0636048	0.0793457	0.086812	0.0833947	0.0639719	0.0625265	0.0755495	0.102804	0.0876704	0.0744215	0.0652325	0.0465936	0.0624294	0.100868	0.115573	0.0827694	0.0667426	0.0735005	0.0929144	0.0528855	0.0707038	0.0805224	0.0699232	0.0853318	0.101233	0.0886119	0.0536308	0.0668784	0.0632654	0.0878196	0.0550942	0.0980582	0.0863992	0.0663178	0.0941935	0.084964	0.0759051	0.116059	0.0817639	0.0891799	0.076158	0.0793353	0.0896195	0.0983253	0.111544	0.107154	0.0745893	0.0662103	0.0862606	0.103542	0.108594	0.1053	0.0785981	0.101033	0.105761	0.0983848	0.085268	0.0860502	0.0985152	0.0843452	0.0874183	0.0884847	0.11259	0.046512	0.0705582	0.077471	0.0640953	0.1127	0.0755753	0.0896969	0.0850631	0.0849741	0.056588	0.0625261	0.0886281	0.0722497	0.0804472	0.101698	0.0893174	0.0686665	0.0617258	0.0587476	0.117979	0.101557	0.0742756	0.107531	0.0693017	0.0810722	0.0716733	0.0728838	0.0861013	0.100555	0.0864079	0.135533	0.103891	0.0708799	0.0914246	0.05642	0.0836373	0.0811002	0.0793543	0.0999297	0.095298	0.10762	0.101682	0.0874449	0.0729353	0.0694233	0.117139	0.0631469	0.0789952	0.0822841	0.0802298	0.0682412	0.0706032	0.065583	0.075708	0.0973941	0.0790707	0.01111593	0.1443128	0.001874715	0.0883081	0.24766	0.300142	0.0336823	0.251217	0.0789906	0.08336211	0.272228	0.202755	0.227399	0.297618	1	0.8556872	0.08151458	-2.528717	0.2085341	0.04348649
